"state","date","n.v1","n.v2"
"Washington","2020-12-20",0,0
"Washington","2020-12-21",0,0
"Washington","2020-12-22",0,0
"Washington","2020-12-23",0,0
"Washington","2020-12-24",0,0
"Washington","2020-12-25",0,0
"Washington","2020-12-26",0,0
"Washington","2020-12-27",0,0
"Washington","2020-12-28",710.000000000001,0
"Washington","2020-12-29",710,0
"Washington","2020-12-30",710,0
"Washington","2020-12-31",710,0
"Washington","2021-01-01",709.999999999999,0
"Washington","2021-01-02",710,0
"Washington","2021-01-03",710,0
"Washington","2021-01-04",709.999999999999,0
"Washington","2021-01-05",710.000000000001,0
"Washington","2021-01-06",709.999999999999,0
"Washington","2021-01-07",709.999999999999,0
"Washington","2021-01-08",710.000000000001,0
"Washington","2021-01-09",709.999999999999,0
"Washington","2021-01-10",710.000000000001,230
"Washington","2021-01-11",709.999999999998,230
"Washington","2021-01-12",709.999999999999,230
"Washington","2021-01-13",709.999999999999,230
"Washington","2021-01-14",710.000000000002,230
"Washington","2021-01-15",709.999999999999,229.999999999999
"Washington","2021-01-16",709.999999999999,230
"Washington","2021-01-17",709.999999999999,230
"Washington","2021-01-18",709.999999999999,229.999999999999
"Washington","2021-01-19",709.999999999999,230
"Washington","2021-01-20",710.000000000002,700
"Washington","2021-01-21",709.999999999999,550.000000000004
"Washington","2021-01-22",709.999999999999,549.999999999995
"Washington","2021-01-23",709.999999999999,450.000000000008
"Washington","2021-01-24",709.999999999999,449.999999999999
"Washington","2021-01-25",710.000000000004,449.999999999997
"Washington","2021-01-26",709.999999999997,449.999999999996
"Washington","2021-01-27",1000,600
"Washington","2021-01-28",2300,800
"Washington","2021-01-29",1800,900
"Washington","2021-01-30",2125.00000000003,600
"Washington","2021-01-31",2124.99999999999,200
"Washington","2021-02-01",2124.99999999999,700
"Washington","2021-02-02",2124.99999999999,300
"Washington","2021-02-03",2700,700.000000000001
"Washington","2021-02-04",2700,1300
"Washington","2021-02-05",3100,1100
"Washington","2021-02-06",3800,1100
"Washington","2021-02-07",1400.00000000001,1200
"Washington","2021-02-08",4499.99999999999,1200
"Washington","2021-02-09",2200.00000000001,600
"Washington","2021-02-10",2700,900.000000000001
"Washington","2021-02-11",3500.00000000001,1300
"Washington","2021-02-12",3599.99999999999,1300
"Washington","2021-02-13",3800,1800
"Washington","2021-02-14",4000,1600
"Washington","2021-02-15",3600,1300
"Washington","2021-02-16",2200,699.999999999998
"Washington","2021-02-17",2200,2200
"Washington","2021-02-18",2900.00000000001,1800
"Washington","2021-02-19",2700,2400
"Washington","2021-02-20",3400,2100
"Washington","2021-02-21",3200,2400
"Washington","2021-02-22",2999.99999999999,999.999999999988
"Washington","2021-02-23",1100.00000000001,1000.00000000001
"Washington","2021-02-24",5299.99999999999,2100
"Washington","2021-02-25",2200.00000000001,1899.99999999999
"Washington","2021-02-26",2899.99999999999,4900
"Washington","2021-02-27",3300,3300
"Washington","2021-02-28",3500,2800
"Washington","2021-03-01",1249.99999999998,3300
"Washington","2021-03-02",1250.00000000002,1199.99999999999
"Washington","2021-03-03",1100.00000000001,1500
"Washington","2021-03-04",1999.99999999999,3900
"Washington","2021-03-05",9000,3800
"Washington","2021-03-06",2600,4400
"Washington","2021-03-07",1899.99999999999,4400
"Washington","2021-03-08",1899.99999999999,5100
"Washington","2021-03-09",700.000000000003,2799.99999999999
"Washington","2021-03-10",1200.00000000001,2900.00000000001
"Washington","2021-03-11",2400,2799.99999999999
"Washington","2021-03-12",2299.99999999999,3300
"Washington","2021-03-13",3200,3300
"Washington","2021-03-14",3800.00000000001,3500
"Washington","2021-03-15",4200,3300
"Washington","2021-03-16",2600,2100.00000000001
"Washington","2021-03-17",3200,1999.99999999999
"Washington","2021-03-18",4299.99999999998,4600.00000000001
"Washington","2021-03-19",4300.00000000003,3199.99999999998
"Washington","2021-03-20",5900,3000.00000000001
"Washington","2021-03-21",5999.99999999998,3300
"Washington","2021-03-22",5800.00000000002,3699.99999999999
"Washington","2021-03-23",3400,2700.00000000001
"Washington","2021-03-24",4300,1800
"Washington","2021-03-25",5999.99999999998,3200
"Washington","2021-03-26",5300.00000000001,3200
"Washington","2021-03-27",5500.00000000001,3400
"Washington","2021-03-28",5300.00000000001,3899.99999999999
"Washington","2021-03-29",6299.99999999999,2700.00000000001
"Washington","2021-03-30",3799.99999999999,1499.99999999999
"Washington","2021-03-31",3599.99999999999,1800.00000000002
"Washington","2021-04-01",4499.99999999999,3500
"Washington","2021-04-02",5200.00000000003,4400
"Washington","2021-04-03",5599.99999999999,4699.99999999999
"Washington","2021-04-04",7399.99999999998,5800.00000000002
"Washington","2021-04-05",7000.00000000003,5099.99999999998
"Washington","2021-04-06",1899.99999999998,2500
"Washington","2021-04-07",3400,3700.00000000001
"Washington","2021-04-08",5000,5000
"Washington","2021-04-09",6600,5200
"Washington","2021-04-10",6000.00000000001,5399.99999999999
"Washington","2021-04-11",5999.99999999998,6000.00000000001
"Washington","2021-04-12",5800.00000000002,6000.00000000001
"Washington","2021-04-13",2300,1499.99999999999
"Washington","2021-04-14",3000.00000000001,3500.00000000001
"Washington","2021-04-15",4799.99999999997,4699.99999999999
"Washington","2021-04-16",6400.00000000001,5100.00000000002
"Washington","2021-04-17",6700.00000000002,6399.99999999997
"Washington","2021-04-18",7299.99999999997,6300.00000000003
"Washington","2021-04-19",5900.00000000003,6099.99999999999
"Washington","2021-04-20",1999.99999999996,3799.99999999999
"Washington","2021-04-21",4500.00000000003,4600.00000000001
"Washington","2021-04-22",6199.99999999997,4699.99999999999
"Washington","2021-04-23",7900.00000000006,4800
"Washington","2021-04-24",6999.99999999996,5200
"Washington","2021-04-25",7400.00000000002,5600.00000000002
"Washington","2021-04-26",7100.00000000001,5699.99999999997
"Washington","2021-04-27",4099.99999999997,1700.00000000002
"Washington","2021-04-28",4900.00000000002,3200
"Washington","2021-04-29",5200.00000000003,4400.00000000001
"Washington","2021-04-30",5000,5499.99999999997
"Washington","2021-05-01",6099.99999999999,5100.00000000002
"Washington","2021-05-02",6199.99999999997,5999.99999999998
"Washington","2021-05-03",5399.99999999999,5200.00000000003
"Washington","2021-05-04",3299.99999999998,2099.99999999997
"Washington","2021-05-05",4900.00000000002,3400
"Washington","2021-05-06",5300.00000000001,5000
"Washington","2021-05-07",6499.99999999999,5900.00000000003
"Washington","2021-05-08",5499.99999999997,5000
"Washington","2021-05-09",5600.00000000002,5399.99999999999
"Washington","2021-05-10",6200.00000000005,4099.99999999997
"Washington","2021-05-11",2899.99999999999,1000.00000000001
"Washington","2021-05-12",3900.00000000001,3200
"Washington","2021-05-13",5299.99999999994,5000
"Washington","2021-05-14",4800.00000000004,4900.00000000002
"Washington","2021-05-15",5399.99999999999,5399.99999999999
"Washington","2021-05-16",4900.00000000002,6099.99999999999
"Washington","2021-05-17",3499.99999999994,7700.00000000003
"Washington","2021-05-18",1100.00000000007,4300
"Washington","2021-05-19",2500,3999.99999999999
"Washington","2021-05-20",3499.99999999994,5199.99999999996
"Washington","2021-05-21",3700.00000000005,5300.00000000001
"Washington","2021-05-22",4099.99999999997,5500.00000000004
"Washington","2021-05-23",3900.00000000001,6199.99999999997
"Washington","2021-05-24",4399.99999999998,5000
"Washington","2021-05-25",3200,2999.99999999997
"Washington","2021-05-26",1700.00000000002,4100.00000000004
"Washington","2021-05-27",2800.00000000001,5300.00000000001
"Washington","2021-05-28",2800.00000000001,5199.99999999996
"Washington","2021-05-29",3699.99999999997,6499.99999999999
"Washington","2021-05-30",4699.99999999999,5800.00000000005
"Washington","2021-05-31",2899.99999999999,5300.00000000001
"Washington","2021-06-01",2200.00000000006,1699.99999999995
"Washington","2021-06-02",2799.99999999994,3200
"Washington","2021-06-03",4000.00000000006,3999.99999999999
"Washington","2021-06-04",4199.99999999995,300.000000000011
"Washington","2021-06-05",5900.00000000003,9300
"Washington","2021-06-06",4099.99999999997,4300
"Washington","2021-06-07",3600.00000000007,1449.99999999989
"Washington","2021-06-08",2099.99999999994,1450.0000000001
"Washington","2021-06-09",2500,2000.00000000003
"Washington","2021-06-10",3100.00000000002,3100.00000000002
"Washington","2021-06-11",700.000000000003,3200
"Washington","2021-06-12",5799.99999999998,99.9999999999801
"Washington","2021-06-13",2600.00000000005,7500
"Washington","2021-06-14",1199.99999999983,4699.99999999999
"Washington","2021-06-15",1200.00000000012,2300.00000000004
"Washington","2021-06-16",1700.00000000002,99.9999999999801
"Washington","2021-06-17",2100.00000000001,2999.99999999997
"Washington","2021-06-18",1899.99999999998,3100.00000000002
"Washington","2021-06-19",100.000000000051,4300
"Washington","2021-06-20",4300,3100.00000000002
"Washington","2021-06-21",2299.99999999997,3999.99999999999
"Washington","2021-06-22",1199.99999999997,3599.99999999999
"Washington","2021-06-23",100.000000000051,99.9999999999801
"Washington","2021-06-24",1400.00000000001,8100.00000000002
"Washington","2021-06-25",1499.99999999999,2899.99999999999
"Washington","2021-06-26",2299.99999999997,2899.99999999999
"Washington","2021-06-27",1900.00000000005,2400.00000000002
"Washington","2021-06-28",2199.99999999999,2199.99999999999
"Washington","2021-06-29",1800,0
"Washington","2021-06-30",0,2000.00000000003
"Washington","2021-07-01",3500.00000000001,1899.99999999998
"Washington","2021-07-02",1499.99999999999,1899.99999999998
"Washington","2021-07-03",1699.99999999995,2100.00000000001
"Washington","2021-07-04",1300.00000000003,2500
"Washington","2021-07-05",1300.00000000003,3299.99999999998
"Washington","2021-07-06",0,900.000000000034
"Washington","2021-07-07",1499.99999999999,1199.99999999997
"Washington","2021-07-08",1300.00000000003,1700.00000000002
"Washington","2021-07-09",1299.99999999995,1499.99999999999
"Washington","2021-07-10",1400.00000000001,1400.00000000001
"Washington","2021-07-11",1300.00000000003,1700.00000000002
"Washington","2021-07-12",1599.99999999997,500.000000000043
"Washington","2021-07-13",1099.99999999999,499.999999999972
"Washington","2021-07-14",1300.00000000003,1800
"Washington","2021-07-15",1400.00000000001,1299.99999999995
"Washington","2021-07-16",1099.99999999999,1400.00000000001
"Washington","2021-07-17",1199.99999999997,1200.00000000005
"Washington","2021-07-18",1600.00000000004,1400.00000000001
"Washington","2021-07-19",299.999999999869,1099.99999999999
"Washington","2021-07-20",300.000000000153,599.999999999952
"Washington","2021-07-21",1299.99999999995,800.000000000054
"Washington","2021-07-22",1099.99999999999,999.999999999943
"Washington","2021-07-23",1000.00000000001,1200.00000000005
"Washington","2021-07-24",900.000000000034,799.999999999983
"Washington","2021-07-25",999.999999999943,1000.00000000001
"Washington","2021-07-26",800.000000000054,700.000000000003
"Washington","2021-07-27",499.999999999972,700.000000000003
"Washington","2021-07-28",600.000000000023,700.000000000003
"Washington","2021-07-29",999.999999999943,999.999999999943
"Washington","2021-07-30",800.000000000054,900.000000000034
"Washington","2021-07-31",799.999999999983,1000.00000000001
"Washington","2021-08-01",799.999999999983,899.999999999963
"Washington","2021-08-02",299.999999999798,700.000000000003
"Washington","2021-08-03",300.000000000225,399.999999999991
"Washington","2021-08-04",700.000000000003,600.000000000023
"Washington","2021-08-05",1000.00000000001,799.999999999983
"Washington","2021-08-06",999.999999999943,1200.00000000005
"Washington","2021-08-07",1000.00000000001,700.000000000003
"Washington","2021-08-08",1000.00000000001,899.999999999963
"Washington","2021-08-09",799.999999999983,600.000000000023
"Washington","2021-08-10",500.000000000043,399.999999999991
"Washington","2021-08-11",700.000000000003,799.999999999983
"Washington","2021-08-12",999.999999999943,900.000000000034
"Washington","2021-08-13",1400.00000000001,899.999999999963
"Washington","2021-08-14",1099.99999999999,799.999999999983
"Washington","2021-08-15",1199.99999999997,900.000000000034
"Washington","2021-08-16",900.000000000034,700.000000000003
"Washington","2021-08-17",600.000000000023,300.000000000011
"Washington","2021-08-18",900.000000000034,99.9999999999801
"Washington","2021-08-19",1299.99999999995,1400.00000000001
"Washington","2021-08-20",1400.00000000001,1595.71428571432
"Washington","2021-08-21",1299.99999999995,1495.71428571425
"Washington","2021-08-22",1300.0000000001,1595.7142857143
"Washington","2021-08-23",1099.99999999999,1295.71428571428
"Washington","2021-08-24",699.999999999932,895.714285714302
"Washington","2021-08-25",199.99999999996,1295.71428571429
"Washington","2021-08-26",2000.00000000003,1595.7142857143
"Washington","2021-08-27",1600.00000000011,1595.71428571422
"Washington","2021-08-28",1299.99999999995,1595.7142857143
"Washington","2021-08-29",1599.99999999997,1695.71428571428
"Washington","2021-08-30",1099.99999999999,842.589285714066
"Washington","2021-08-31",700.000000000074,842.589285714261
"Washington","2021-09-01",1099.99999999999,842.589285714279
"Washington","2021-09-02",1400.00000000001,842.58928571435
"Washington","2021-09-03",1499.99999999991,842.589285714261
"Washington","2021-09-04",1500.00000000006,842.589285714279
"Washington","2021-09-05",1700.00000000002,842.589285714279
"Washington","2021-09-06",21.8749999997669,842.58928571435
"Washington","2021-09-07",21.8749999999091,842.589285714261
"Washington","2021-09-08",21.8750000000512,842.589285714279
"Washington","2021-09-09",21.8750000000512,842.589285714279
"Washington","2021-09-10",21.8749999999091,842.589285714279
"Washington","2021-09-11",21.8750000000512,842.589285714261
"Washington","2021-09-12",21.8750000000512,842.58928571435
"Washington","2021-09-13",21.8749999999091,842.589285714279
"Washington","2021-09-14",21.8750000000512,842.589285714279
"Washington","2021-09-15",21.8750000000512,842.589285714261
"Washington","2021-09-16",21.8749999999091,842.589285714261
"Washington","2021-09-17",21.8750000000512,842.589285714368
"Washington","2021-09-18",21.8750000000512,842.589285714261
"Washington","2021-09-19",21.8749999999091,842.589285714297
"Washington","2021-09-20",21.8750000000512,842.589285714261
"Washington","2021-09-21",21.8750000000512,842.589285714261
"Washington","2021-09-22",21.8749999999091,842.589285714297
"Washington","2021-09-23",21.8750000000512,842.589285714333
"Washington","2021-09-24",21.8750000000512,842.589285714261
"Washington","2021-09-25",21.8749999999091,842.589285714297
"Washington","2021-09-26",21.8750000000512,842.589285714261
"Washington","2021-09-27",21.8750000000512,842.589285714333
"Washington","2021-09-28",21.8749999999091,842.589285714297
"Washington","2021-09-29",21.8750000000512,842.589285714261
"Washington","2021-09-30",21.8750000000512,842.589285714439
"Washington","2021-10-01",21.8749999999091,1895.7142857143
"Washington","2021-10-02",21.8750000000512,1695.71428571427
"Washington","2021-10-03",21.8750000000512,695.714285714288
"Washington","2021-10-04",21.8749999999091,595.714285714273
"Washington","2021-10-05",21.8750000000512,3095.71428571427
"Washington","2021-10-06",21.8749999999091,1395.71428571436
"Washington","2021-10-07",21.8750000001933,1495.71428571424
"Washington","2021-10-08",1099.99999999999,1495.71428571431
"Washington","2021-10-09",799.999999999983,1395.71428571429
"Washington","2021-10-10",100.000000000051,695.714285714253
"Washington","2021-10-11",0,595.714285714308
"Washington","2021-10-12",1899.99999999998,5795.7142857143
"Washington","2021-10-13",600.000000000023,1595.71428571429
"Washington","2021-10-14",699.999999999932,1295.71428571431
"Washington","2021-10-15",800.000000000125,1995.71428571428
"Washington","2021-10-16",599.999999999881,1495.71428571424
"Washington","2021-10-17",100.000000000051,1262.38095238087
"Washington","2021-10-18",100.000000000051,1262.38095238104
"Washington","2021-10-19",2899.99999999992,1262.38095238097
"Washington","2021-10-20",600.000000000023,1495.71428571427
"Washington","2021-10-21",600.000000000023,1495.71428571431
"Washington","2021-10-22",999.999999999943,1495.71428571427
"Washington","2021-10-23",700.000000000074,1295.71428571428
"Washington","2021-10-24",533.333333333275,695.714285714253
"Washington","2021-10-25",533.333333333275,595.714285714308
"Washington","2021-10-26",533.333333333417,2395.71428571427
"Washington","2021-10-27",600.000000000023,1295.71428571428
"Washington","2021-10-28",799.999999999983,1295.71428571428
"Washington","2021-10-29",600.000000000023,3000.00000000004
"Washington","2021-10-30",699.999999999932,2699.99999999997
"Washington","2021-10-31",0,0
"Washington","2021-11-01",100.000000000051,99.9999999999979
"Washington","2021-11-02",1500.00000000006,8100.00000000003
"Washington","2021-11-03",499.999999999972,3100.00000000002
"Washington","2021-11-04",699.999999999932,4199.99999999998
"Washington","2021-11-05",1400.00000000001,4100
"Washington","2021-11-06",700.000000000074,4499.99999999995
"Washington","2021-11-07",99.9999999999091,100.000000000007
"Washington","2021-11-08",0,100.000000000051
"Washington","2021-11-09",1899.99999999998,11400
"Washington","2021-11-10",600.000000000023,3099.99999999998
"Washington","2021-11-11",900.000000000034,4100.00000000002
"Washington","2021-11-12",799.999999999983,3099.99999999997
"Washington","2021-11-13",799.999999999983,3800.00000000003
"Washington","2021-11-14",100.000000000051,99.9999999999979
"Washington","2021-11-15",0,99.9999999999801
"Washington","2021-11-16",1899.99999999998,11300
"Washington","2021-11-17",700.000000000074,3099.99999999997
"Washington","2021-11-18",799.999999999983,2150.00000000016
"Washington","2021-11-19",600.000000000023,2149.99999999991
"Washington","2021-11-20",599.999999999881,4099.99999999988
"Washington","2021-11-21",100.000000000051,0
"Washington","2021-11-22",100.000000000051,99.9999999999979
"Washington","2021-11-23",1899.99999999998,12900.0000000001
"Washington","2021-11-24",600.000000000023,2700.00000000007
"Washington","2021-11-25",1200.00000000005,3899.99999999986
"Washington","2021-11-26",1199.9999999999,3800.00000000003
"Washington","2021-11-27",1299.99999999995,4400.00000000008
"Washington","2021-11-28",100.000000000051,99.9999999999979
"Washington","2021-11-29",100.000000000051,99.9999999999979
"Washington","2021-11-30",6799.99999999993,10600
"Washington","2021-12-01",1400.00000000001,3499.99999999998
"Washington","2021-12-02",1400.00000000001,879.999999999797
"Washington","2021-12-03",1400.00000000001,880.00000000001
"Washington","2021-12-04",1500.00000000006,880.000000000116
"Washington","2021-12-05",99.9999999999091,880.00000000001
"Washington","2021-12-06",100.000000000051,880.000000000081
"Washington","2021-12-07",4299.99999999993,9800.00000000002
"Washington","2021-12-08",1300.0000000001,4699.99999999992
"Washington","2021-12-09",300.000000000011,5200
"Washington","2021-12-10",299.999999999869,5000
"Washington","2021-12-11",300.000000000011,4399.99999999998
"Washington","2021-12-12",300.000000000011,99.9999999999801
"Washington","2021-12-13",100.000000000051,0
"Washington","2021-12-14",5600.00000000002,10600
"Washington","2021-12-15",1099.99999999999,3099.99999999999
"Washington","2021-12-16",1200.00000000005,4100
"Washington","2021-12-17",1400.00000000001,5000
"Washington","2021-12-18",1099.99999999999,3900.00000000001
"Washington","2021-12-19",0,99.9999999999801
"Washington","2021-12-20",0,0
"Washington","2021-12-21",3599.99999999999,10400
"Washington","2021-12-22",99.9999999999091,0
"Washington","2021-12-23",2100.00000000008,7500
"Washington","2021-12-24",899.999999999892,4300
"Washington","2021-12-25",800.000000000125,4100
"Washington","2021-12-26",0,99.9999999999801
"Washington","2021-12-27",0,0
"Washington","2021-12-28",1499.99999999991,9900.00000000002
"Washington","2021-12-29",900.000000000034,4699.99999999999
"Washington","2021-12-30",799.999999999983,4300
"Washington","2021-12-31",224.999999999795,1275.00000000001
"Washington","2022-01-01",225.00000000008,1274.99999999998
"Washington","2022-01-02",224.999999999937,1274.99999999998
"Washington","2022-01-03",225.000000000222,1275.00000000005
"Washington","2022-01-04",999.999999999943,5999.99999999998
"Washington","2022-01-05",499.999999999972,2000.00000000003
"Washington","2022-01-06",700.000000000074,2799.99999999998
"Washington","2022-01-07",339.999999999918,1859.99999999996
"Washington","2022-01-08",339.999999999918,1860.00000000007
"Washington","2022-01-09",340.00000000006,1859.99999999993
"Washington","2022-01-10",340.00000000006,1860.00000000007
"Washington","2022-01-11",340.00000000006,1859.99999999996
"Washington","2022-01-12",499.999999999972,1900.00000000001
"Washington","2022-01-13",699.999999999932,2899.99999999999
"Washington","2022-01-14",700.000000000074,3200
"Washington","2022-01-15",600.000000000023,3000.00000000001
"Washington","2022-01-16",0,0
"Washington","2022-01-17",0,99.9999999999801
"Washington","2022-01-18",1499.99999999991,7500
"Washington","2022-01-19",700.000000000074,2800.00000000001
"Washington","2022-01-20",799.999999999983,3500.00000000001
"Washington","2022-01-21",699.999999999932,3099.99999999999
"Washington","2022-01-22",600.000000000023,3099.99999999999
"Washington","2022-01-23",0,33.3333333333385
"Washington","2022-01-24",0,33.3333333333385
"Washington","2022-01-25",1.4210854715202e-10,33.3333333333385
"Washington","2022-01-26",7199.99999999999,8799.99999999999
"Washington","2022-01-27",500.000000000114,2300
"Washington","2022-01-28",499.999999999972,2400.00000000002
"Washington","2022-01-29",0,99.9999999999801
"Washington","2022-01-30",0,0
"Washington","2022-01-31",0,0
"Washington","2022-02-01",1400.00000000001,8000.00000000001
"Washington","2022-02-02",499.999999999972,2200.00000000002
"Washington","2022-02-03",399.99999999992,2100.00000000001
"Washington","2022-02-04",500.000000000114,1800
"Washington","2022-02-05",499.999999999972,2099.99999999994
"Washington","2022-02-06",100.000000000051,0
"Washington","2022-02-07",0,0
"Washington","2022-02-08",1199.9999999999,5000
"Washington","2022-02-09",499.999999999972,1500.00000000006
"Washington","2022-02-10",500.000000000114,1400.00000000001
"Washington","2022-02-11",499.999999999972,1399.99999999993
"Washington","2022-02-12",499.999999999972,1400.00000000001
"Washington","2022-02-13",0,100.000000000051
"Washington","2022-02-14",0,0
"Washington","2022-02-15",999.999999999943,2800.00000000001
"Washington","2022-02-16",500.000000000114,1299.99999999995
"Washington","2022-02-17",499.999999999972,1200.00000000005
"Washington","2022-02-18",399.99999999992,999.999999999943
"Washington","2022-02-19",600.000000000023,1200.00000000005
"Washington","2022-02-20",0,99.9999999999801
"Washington","2022-02-21",0,0
"Washington","2022-02-22",900.000000000034,2400.00000000002
"Washington","2022-02-23",400.000000000063,700.000000000003
"Washington","2022-02-24",3899.99999999986,700.000000000003
"Washington","2022-02-25",600.000000000023,1199.99999999997
"Washington","2022-02-26",400.000000000063,799.999999999983
"Washington","2022-02-27",33.3333333331609,0
"Washington","2022-02-28",33.333333333303,0
"Washington","2022-03-01",33.3333333335872,7.105427357601e-11
"Washington","2022-03-02",1099.99999999999,2700.00000000003
"Washington","2022-03-03",399.99999999992,899.999999999963
"Washington","2022-03-04",400.000000000063,700.000000000003
"Washington","2022-03-05",300.000000000011,600.000000000023
"Washington","2022-03-06",49.9999999998124,0
"Washington","2022-03-07",50.0000000000966,7.105427357601e-11
"Washington","2022-03-08",700.000000000074,1599.99999999997
"Washington","2022-03-09",300.000000000011,500.000000000043
"Washington","2022-03-10",199.99999999996,499.999999999972
"Washington","2022-03-11",300.000000000011,600.000000000023
"Washington","2022-03-12",300.000000000011,499.999999999972
"Washington","2022-03-13",0,0
"Washington","2022-03-14",0,100.000000000051
"Washington","2022-03-15",600.000000000023,1199.99999999997
"Washington","2022-03-16",199.99999999996,399.999999999991
"Washington","2022-03-17",300.000000000011,499.999999999972
"Washington","2022-03-18",199.99999999996,400.000000000063
"Washington","2022-03-19",199.99999999996,399.999999999991
"Washington","2022-03-20",0,0
"Washington","2022-03-21",100.000000000051,0
"Washington","2022-03-22",300.000000000011,799.999999999983
"Washington","2022-03-23",300.000000000011,600.000000000023
"Washington","2022-03-24",199.99999999996,499.999999999972
"Washington","2022-03-25",199.99999999996,399.999999999991
"Washington","2022-03-26",200.000000000102,300.000000000011
"Washington","2022-03-27",0,0
"Washington","2022-03-28",0,0
"Washington","2022-03-29",399.99999999992,799.999999999983
"Washington","2022-03-30",200.000000000102,500.000000000043
"Washington","2022-03-31",199.99999999996,599.999999999952
"Washington","2022-04-01",300.000000000011,600.000000000023
"Washington","2022-04-02",99.9999999999091,300.000000000011
"Washington","2022-04-03",0,0
"Washington","2022-04-04",0,0
"Washington","2022-04-05",300.000000000011,599.999999999952
"Washington","2022-04-06",200.000000000102,400.000000000063
"Washington","2022-04-07",199.99999999996,299.99999999994
"Washington","2022-04-08",199.99999999996,400.000000000063
"Washington","2022-04-09",199.99999999996,299.99999999994
"Washington","2022-04-10",0,0
"Washington","2022-04-11",0,0
"Washington","2022-04-12",600.000000000023,1200.00000000005
"Washington","2022-04-13",200.000000000102,399.999999999991
"Washington","2022-04-14",199.99999999996,300.000000000011
"Washington","2022-04-15",199.99999999996,300.000000000011
"Washington","2022-04-16",199.99999999996,399.999999999991
"Washington","2022-04-17",0,0
"Washington","2022-04-18",0,0
"Washington","2022-04-19",400.000000000063,599.999999999952
"Washington","2022-04-20",199.99999999996,300.000000000011
"Washington","2022-04-21",199.99999999996,900.000000000034
"Washington","2022-04-22",200.000000000102,300.000000000011
"Washington","2022-04-23",99.9999999999091,149.999999999935
"Washington","2022-04-24",100.000000000051,150.000000000006
"Washington","2022-04-25",0,0
"Washington","2022-04-26",300.000000000011,600.000000000023
"Washington","2022-04-27",100.000000000051,300.000000000011
"Washington","2022-04-28",300.000000000011,300.000000000011
"Washington","2022-04-29",199.999999999818,249.999999999986
"Washington","2022-04-30",200.000000000102,249.999999999986
"Washington","2022-05-01",0,0
"Washington","2022-05-02",0,0
"Washington","2022-05-03",300.000000000011,500.000000000043
"Washington","2022-05-04",100.000000000051,299.99999999994
"Washington","2022-05-05",199.99999999996,249.999999999986
"Washington","2022-05-06",199.99999999996,250.000000000057
"Washington","2022-05-07",100.000000000051,300.000000000011
"Washington","2022-05-08",0,0
"Washington","2022-05-09",0,0
"Washington","2022-05-10",300.000000000011,599.999999999952
"Washington","2022-05-11",99.9999999999091,200.000000000031
"Washington","2022-05-12",200.000000000102,300.000000000011
"Washington","2022-05-13",199.99999999996,300.000000000011
"Washington","2022-05-14",100.000000000051,199.99999999996
"Washington","2022-05-15",0,0
"Washington","2022-05-16",0,0
"Washington","2022-05-17",300.000000000011,500.000000000043
"Washington","2022-05-18",149.999999999864,299.999999999869
"Washington","2022-05-19",150.000000000006,300.000000000082
"Washington","2022-05-20",100.000000000051,200.000000000031
"Washington","2022-05-21",199.99999999996,199.99999999996
"Washington","2022-05-22",0,0
"Washington","2022-05-23",0,0
"Washington","2022-05-24",300.000000000011,600.000000000023
"Washington","2022-05-25",100.000000000051,200.000000000031
"Washington","2022-05-26",100.000000000051,299.99999999994
"Washington","2022-05-27",99.9999999999091,200.000000000031
"Washington","2022-05-28",199.99999999996,300.000000000011
"Washington","2022-05-29",0,0
"Washington","2022-05-30",0,0
"Washington","2022-05-31",300.000000000011,700.000000000003
"Washington","2022-06-01",100.000000000051,300.000000000011
"Washington","2022-06-02",100.000000000051,299.99999999994
"Washington","2022-06-03",199.99999999996,400.000000000063
"Washington","2022-06-04",24.9999999998352,99.9999999999091
"Washington","2022-06-05",25.0000000001194,99.9999999999801
"Washington","2022-06-06",24.9999999999773,100.000000000051
"Washington","2022-06-07",25.0000000001194,100.000000000051
"Washington","2022-06-08",399.99999999992,1199.99999999997
"Washington","2022-06-09",100.000000000051,200.000000000031
"Washington","2022-06-10",99.9999999999091,399.999999999991
"Washington","2022-06-11",100.000000000051,300.000000000011
"Washington","2022-06-12",0,0
"Washington","2022-06-13",0,0
"Washington","2022-06-14",8.69565217385571,478.26086956519
"Washington","2022-06-15",8.69565217385571,478.26086956519
"Washington","2022-06-16",8.69565217385571,478.26086956519
"Washington","2022-06-17",8.69565217399781,478.260869565261
"Washington","2022-06-18",8.69565217385571,478.26086956519
"Washington","2022-06-19",8.69565217399781,478.26086956519
"Washington","2022-06-20",8.69565217385571,478.260869565261
"Washington","2022-06-21",8.69565217385571,478.26086956519
"Washington","2022-06-22",8.69565217399781,478.260869565261
"Washington","2022-06-23",8.69565217385571,478.26086956519
"Washington","2022-06-24",8.69565217399781,478.26086956519
"Washington","2022-06-25",8.69565217385571,478.260869565261
"Washington","2022-06-26",8.69565217385571,478.26086956519
"Washington","2022-06-27",8.69565217399781,478.260869565261
"Washington","2022-06-28",8.69565217385571,478.26086956519
"Washington","2022-06-29",8.69565217385571,478.26086956519
"Washington","2022-06-30",8.69565217399781,478.260869565261
"Washington","2022-07-01",8.69565217385571,478.26086956519
"Washington","2022-07-02",8.69565217399781,478.260869565261
"Washington","2022-07-03",8.69565217385571,478.26086956519
"Washington","2022-07-04",8.69565217385571,478.26086956519
"Washington","2022-07-05",8.69565217399781,478.260869565261
