"date","year","week","state","value","data.type"
"2022-02-06",2022,6,"Massachusetts",0.79125,"business"
"2022-02-13",2022,7,"Massachusetts",0.772321428571429,"business"
"2022-02-20",2022,8,"Massachusetts",0.71625,"business"
"2022-02-27",2022,9,"Massachusetts",0.786785714285714,"business"
"2022-03-06",2022,10,"Massachusetts",0.768571428571429,"business"
"2022-03-13",2022,11,"Massachusetts",0.784107142857143,"business"
"2022-03-20",2022,12,"Massachusetts",0.789642857142857,"business"
"2022-03-27",2022,13,"Massachusetts",0.793214285714286,"business"
"2022-04-03",2022,14,"Massachusetts",0.808928571428571,"business"
"2022-04-10",2022,15,"Massachusetts",0.836607142857143,"business"
"2022-04-17",2022,16,"Massachusetts",0.770178571428571,"business"
"2022-04-24",2022,17,"Massachusetts",0.828214285714286,"business"
"2022-05-01",2022,18,"Massachusetts",0.854285714285714,"business"
"2022-05-08",2022,19,"Massachusetts",0.852142857142857,"business"
"2022-05-15",2022,20,"Massachusetts",0.843571428571429,"business"
"2022-05-22",2022,21,"Massachusetts",0.848571428571429,"business"
"2022-05-29",2022,22,"Massachusetts",0.83625,"business"
"2022-06-05",2022,23,"Massachusetts",0.858928571428571,"business"
"2022-06-12",2022,24,"Massachusetts",0.858571428571429,"business"
"2022-06-19",2022,25,"Massachusetts",0.837857142857143,"business"
"2022-06-26",2022,26,"Massachusetts",0.836428571428571,"business"
"2022-07-03",2022,27,"Massachusetts",0.798214285714286,"business"
"2022-07-10",2022,28,"Massachusetts",0.833571428571429,"business"
"2022-07-17",2022,29,"Massachusetts",0.82375,"business"
"2022-07-24",2022,30,"Massachusetts",0.83,"business"
"2022-07-31",2022,31,"Massachusetts",0.832142857142857,"business"
"2022-08-07",2022,32,"Massachusetts",0.82375,"business"
"2022-08-14",2022,33,"Massachusetts",0.829285714285714,"business"
"2022-08-21",2022,34,"Massachusetts",0.83125,"business"
"2022-08-28",2022,35,"Massachusetts",0.848214285714286,"business"
"2022-09-04",2022,36,"Massachusetts",0.82,"business"
"2022-09-11",2022,37,"Massachusetts",0.845535714285714,"business"
"2022-09-18",2022,38,"Massachusetts",0.83875,"business"
"2022-09-25",2022,39,"Massachusetts",0.851785714285714,"business"
"2022-10-02",2022,40,"Massachusetts",0.856428571428571,"business"
"2022-10-09",2022,41,"Massachusetts",0.839285714285714,"business"
"2020-02-09",2020,7,"Michigan",1.045,"business"
"2020-02-16",2020,8,"Michigan",1.02303571428571,"business"
"2020-02-23",2020,9,"Michigan",1.04196428571429,"business"
"2020-03-01",2020,10,"Michigan",1.07821428571429,"business"
"2020-03-08",2020,11,"Michigan",1.0725,"business"
"2020-03-15",2020,12,"Michigan",0.866071428571429,"business"
"2020-03-22",2020,13,"Michigan",0.630535714285714,"business"
"2020-03-29",2020,14,"Michigan",0.593392857142857,"business"
"2020-04-05",2020,15,"Michigan",0.581964285714286,"business"
"2020-04-12",2020,16,"Michigan",0.565714285714286,"business"
"2020-04-19",2020,17,"Michigan",0.619642857142857,"business"
"2020-04-26",2020,18,"Michigan",0.701964285714286,"business"
"2020-05-03",2020,19,"Michigan",0.759107142857143,"business"
"2020-05-10",2020,20,"Michigan",0.771964285714286,"business"
"2020-05-17",2020,21,"Michigan",0.81125,"business"
"2020-05-24",2020,22,"Michigan",0.842142857142857,"business"
"2020-05-31",2020,23,"Michigan",0.91625,"business"
"2020-06-07",2020,24,"Michigan",0.936428571428571,"business"
"2020-06-14",2020,25,"Michigan",0.981071428571429,"business"
"2020-06-21",2020,26,"Michigan",0.983214285714286,"business"
"2020-06-28",2020,27,"Michigan",1.00214285714286,"business"
"2020-07-05",2020,28,"Michigan",0.977857142857143,"business"
"2020-07-12",2020,29,"Michigan",0.984642857142857,"business"
"2020-07-19",2020,30,"Michigan",0.980178571428571,"business"
"2020-07-26",2020,31,"Michigan",0.986964285714286,"business"
"2020-08-02",2020,32,"Michigan",0.98125,"business"
"2020-08-09",2020,33,"Michigan",0.96875,"business"
"2020-08-16",2020,34,"Michigan",0.87625,"business"
"2020-08-23",2020,35,"Michigan",0.844107142857143,"business"
"2020-08-30",2020,36,"Michigan",0.857857142857143,"business"
"2020-09-06",2020,37,"Michigan",0.843392857142857,"business"
"2020-09-13",2020,38,"Michigan",0.972142857142857,"business"
"2020-09-20",2020,39,"Michigan",0.960892857142857,"business"
"2020-09-27",2020,40,"Michigan",0.944107142857143,"business"
"2020-10-04",2020,41,"Michigan",0.947142857142857,"business"
"2020-10-11",2020,42,"Michigan",0.944107142857143,"business"
"2020-10-18",2020,43,"Michigan",0.9125,"business"
"2020-10-25",2020,44,"Michigan",0.912142857142857,"business"
"2020-11-01",2020,45,"Michigan",0.891964285714286,"business"
"2020-11-08",2020,46,"Michigan",0.88375,"business"
"2020-11-15",2020,47,"Michigan",0.827321428571429,"business"
"2020-11-22",2020,48,"Michigan",0.752142857142857,"business"
"2020-11-29",2020,49,"Michigan",0.82875,"business"
"2020-12-06",2020,50,"Michigan",0.826071428571429,"business"
"2020-12-13",2020,51,"Michigan",0.849821428571429,"business"
"2020-12-20",2020,52,"Michigan",0.778214285714286,"business"
"2020-12-27",2020,53,"Michigan",0.739285714285714,"business"
"2021-01-03",2021,1,"Michigan",0.817857142857143,"business"
"2021-01-10",2021,2,"Michigan",0.800535714285714,"business"
"2021-01-17",2021,3,"Michigan",0.781785714285714,"business"
"2021-01-24",2021,4,"Michigan",0.785,"business"
"2021-01-31",2021,5,"Michigan",0.798392857142857,"business"
"2021-02-07",2021,6,"Michigan",0.8175,"business"
"2021-02-14",2021,7,"Michigan",0.823571428571429,"business"
"2021-02-21",2021,8,"Michigan",0.865714285714286,"business"
"2021-02-28",2021,9,"Michigan",0.905892857142857,"business"
"2021-03-07",2021,10,"Michigan",0.912321428571429,"business"
"2021-03-14",2021,11,"Michigan",0.941071428571429,"business"
"2021-03-21",2021,12,"Michigan",0.942321428571429,"business"
"2021-03-28",2021,13,"Michigan",0.930714285714286,"business"
"2021-04-04",2021,14,"Michigan",0.921785714285714,"business"
"2021-04-11",2021,15,"Michigan",0.944107142857143,"business"
"2021-04-18",2021,16,"Michigan",0.94375,"business"
"2021-04-25",2021,17,"Michigan",0.967142857142857,"business"
"2021-05-02",2021,18,"Michigan",0.994821428571429,"business"
"2021-05-09",2021,19,"Michigan",1.01714285714286,"business"
"2021-05-16",2021,20,"Michigan",1.03375,"business"
"2021-05-23",2021,21,"Michigan",1.03875,"business"
"2021-05-30",2021,22,"Michigan",1.04053571428571,"business"
"2021-06-06",2021,23,"Michigan",1.06946428571429,"business"
"2021-06-13",2021,24,"Michigan",1.07428571428571,"business"
"2021-06-20",2021,25,"Michigan",1.04321428571429,"business"
"2021-06-27",2021,26,"Michigan",1.08571428571429,"business"
"2021-07-04",2021,27,"Michigan",1.03553571428571,"business"
"2021-07-11",2021,28,"Michigan",1.07910714285714,"business"
"2021-07-18",2021,29,"Michigan",1.08732142857143,"business"
"2021-07-25",2021,30,"Michigan",1.08053571428571,"business"
"2021-08-01",2021,31,"Michigan",1.08160714285714,"business"
"2021-08-08",2021,32,"Michigan",1.07642857142857,"business"
"2021-08-15",2021,33,"Michigan",1.1,"business"
"2021-08-22",2021,34,"Michigan",1.07321428571429,"business"
"2021-08-29",2021,35,"Michigan",1.05267857142857,"business"
"2021-09-05",2021,36,"Michigan",1.01178571428571,"business"
"2021-09-12",2021,37,"Michigan",1.04267857142857,"business"
"2021-09-19",2021,38,"Michigan",1.03071428571429,"business"
"2021-09-26",2021,39,"Michigan",1.04517857142857,"business"
"2021-10-03",2021,40,"Michigan",1.03357142857143,"business"
"2021-10-10",2021,41,"Michigan",1.03839285714286,"business"
"2021-10-17",2021,42,"Michigan",1.04035714285714,"business"
"2021-10-24",2021,43,"Michigan",1.01803571428571,"business"
"2021-10-31",2021,44,"Michigan",1.01392857142857,"business"
"2021-11-07",2021,45,"Michigan",1.00678571428571,"business"
"2021-11-14",2021,46,"Michigan",0.989642857142857,"business"
"2021-11-21",2021,47,"Michigan",0.898392857142857,"business"
"2021-11-28",2021,48,"Michigan",0.998571428571429,"business"
"2021-12-05",2021,49,"Michigan",0.969642857142857,"business"
"2021-12-12",2021,50,"Michigan",1.03803571428571,"business"
"2021-12-19",2021,51,"Michigan",0.918392857142857,"business"
"2021-12-26",2021,52,"Michigan",0.854285714285714,"business"
"2022-01-02",2022,1,"Michigan",0.888928571428571,"business"
"2022-01-09",2022,2,"Michigan",0.91125,"business"
"2022-01-16",2022,3,"Michigan",0.897678571428571,"business"
"2022-01-23",2022,4,"Michigan",0.91,"business"
"2022-01-30",2022,5,"Michigan",0.898214285714286,"business"
"2022-02-06",2022,6,"Michigan",0.947142857142857,"business"
"2022-02-13",2022,7,"Michigan",0.938928571428571,"business"
"2022-02-20",2022,8,"Michigan",0.948035714285714,"business"
"2022-02-27",2022,9,"Michigan",0.980357142857143,"business"
"2022-03-06",2022,10,"Michigan",0.940178571428571,"business"
"2022-03-13",2022,11,"Michigan",0.96625,"business"
"2022-03-20",2022,12,"Michigan",0.967678571428571,"business"
"2022-03-27",2022,13,"Michigan",0.941607142857143,"business"
"2022-04-03",2022,14,"Michigan",0.975535714285714,"business"
"2022-04-10",2022,15,"Michigan",1.01482142857143,"business"
"2022-04-17",2022,16,"Michigan",0.965535714285714,"business"
"2022-04-24",2022,17,"Michigan",1.02160714285714,"business"
"2022-05-01",2022,18,"Michigan",1.04589285714286,"business"
"2022-05-08",2022,19,"Michigan",1.06125,"business"
"2022-05-15",2022,20,"Michigan",1.04875,"business"
"2022-05-22",2022,21,"Michigan",1.05303571428571,"business"
"2022-05-29",2022,22,"Michigan",1.02642857142857,"business"
"2022-06-05",2022,23,"Michigan",1.04732142857143,"business"
"2022-06-12",2022,24,"Michigan",1.05696428571429,"business"
"2022-06-19",2022,25,"Michigan",1.0525,"business"
"2022-06-26",2022,26,"Michigan",1.07446428571429,"business"
"2022-07-03",2022,27,"Michigan",1.01678571428571,"business"
"2022-07-10",2022,28,"Michigan",1.0525,"business"
"2022-07-17",2022,29,"Michigan",1.05339285714286,"business"
"2022-07-24",2022,30,"Michigan",1.05285714285714,"business"
"2022-07-31",2022,31,"Michigan",1.06214285714286,"business"
"2022-08-07",2022,32,"Michigan",1.04339285714286,"business"
"2022-08-14",2022,33,"Michigan",1.06321428571429,"business"
"2022-08-21",2022,34,"Michigan",1.06696428571429,"business"
"2022-08-28",2022,35,"Michigan",1.05785714285714,"business"
"2022-09-04",2022,36,"Michigan",1.01232142857143,"business"
"2022-09-11",2022,37,"Michigan",1.04214285714286,"business"
"2022-09-18",2022,38,"Michigan",1.04321428571429,"business"
"2022-09-25",2022,39,"Michigan",1.02571428571429,"business"
"2022-10-02",2022,40,"Michigan",1.05232142857143,"business"
"2022-10-09",2022,41,"Michigan",1.03,"business"
"2020-02-09",2020,7,"New York",1.035,"business"
"2020-02-16",2020,8,"New York",0.989285714285714,"business"
"2020-02-23",2020,9,"New York",1.03303571428571,"business"
"2020-03-01",2020,10,"New York",1.06517857142857,"business"
"2020-03-08",2020,11,"New York",1.06517857142857,"business"
"2020-03-15",2020,12,"New York",0.868035714285714,"business"
"2020-03-22",2020,13,"New York",0.622321428571429,"business"
"2020-03-29",2020,14,"New York",0.618571428571429,"business"
"2020-04-05",2020,15,"New York",0.63,"business"
"2020-04-12",2020,16,"New York",0.57875,"business"
"2020-04-19",2020,17,"New York",0.624107142857143,"business"
"2020-04-26",2020,18,"New York",0.661785714285714,"business"
"2020-05-03",2020,19,"New York",0.711964285714286,"business"
"2020-05-10",2020,20,"New York",0.725892857142857,"business"
"2020-05-17",2020,21,"New York",0.785,"business"
"2020-05-24",2020,22,"New York",0.779107142857143,"business"
"2020-05-31",2020,23,"New York",0.826428571428571,"business"
"2020-06-07",2020,24,"New York",0.852857142857143,"business"
"2020-06-14",2020,25,"New York",0.890535714285714,"business"
"2020-06-21",2020,26,"New York",0.882678571428571,"business"
"2020-06-28",2020,27,"New York",0.892321428571429,"business"
"2020-07-05",2020,28,"New York",0.8825,"business"
"2020-07-12",2020,29,"New York",0.889464285714286,"business"
"2020-07-19",2020,30,"New York",0.877321428571429,"business"
"2020-07-26",2020,31,"New York",0.883928571428571,"business"
"2020-08-02",2020,32,"New York",0.875357142857143,"business"
"2020-08-09",2020,33,"New York",0.879464285714286,"business"
"2020-08-16",2020,34,"New York",0.808035714285714,"business"
"2020-08-23",2020,35,"New York",0.788035714285714,"business"
"2020-08-30",2020,36,"New York",0.81125,"business"
"2020-09-06",2020,37,"New York",0.802857142857143,"business"
"2020-09-13",2020,38,"New York",0.871071428571429,"business"
"2020-09-20",2020,39,"New York",0.875,"business"
"2020-09-27",2020,40,"New York",0.876071428571429,"business"
"2020-10-04",2020,41,"New York",0.875535714285714,"business"
"2020-10-11",2020,42,"New York",0.856785714285714,"business"
"2020-10-18",2020,43,"New York",0.84875,"business"
"2020-10-25",2020,44,"New York",0.840357142857143,"business"
"2020-11-01",2020,45,"New York",0.8275,"business"
"2020-11-08",2020,46,"New York",0.821607142857143,"business"
"2020-11-15",2020,47,"New York",0.808571428571429,"business"
"2020-11-22",2020,48,"New York",0.736964285714286,"business"
"2020-11-29",2020,49,"New York",0.789821428571429,"business"
"2020-12-06",2020,50,"New York",0.787142857142857,"business"
"2020-12-13",2020,51,"New York",0.754464285714286,"business"
"2020-12-20",2020,52,"New York",0.742142857142857,"business"
"2020-12-27",2020,53,"New York",0.721071428571429,"business"
"2021-01-03",2021,1,"New York",0.750535714285714,"business"
"2021-01-10",2021,2,"New York",0.732857142857143,"business"
"2021-01-17",2021,3,"New York",0.717321428571429,"business"
"2021-01-24",2021,4,"New York",0.717678571428571,"business"
"2021-01-31",2021,5,"New York",0.723928571428571,"business"
"2021-02-07",2021,6,"New York",0.757321428571429,"business"
"2021-02-14",2021,7,"New York",0.735357142857143,"business"
"2021-02-21",2021,8,"New York",0.778214285714286,"business"
"2021-02-28",2021,9,"New York",0.793214285714286,"business"
"2021-03-07",2021,10,"New York",0.819285714285714,"business"
"2021-03-14",2021,11,"New York",0.829464285714286,"business"
"2021-03-21",2021,12,"New York",0.855178571428571,"business"
"2021-03-28",2021,13,"New York",0.85125,"business"
"2021-04-04",2021,14,"New York",0.833214285714286,"business"
"2021-04-11",2021,15,"New York",0.846071428571429,"business"
"2021-04-18",2021,16,"New York",0.855178571428571,"business"
"2021-04-25",2021,17,"New York",0.869642857142857,"business"
"2021-05-02",2021,18,"New York",0.890714285714286,"business"
"2021-05-09",2021,19,"New York",0.904107142857143,"business"
"2021-05-16",2021,20,"New York",0.925535714285714,"business"
"2021-05-23",2021,21,"New York",0.91375,"business"
"2021-05-30",2021,22,"New York",0.901607142857143,"business"
"2021-06-06",2021,23,"New York",0.938214285714286,"business"
"2021-06-13",2021,24,"New York",0.943928571428571,"business"
"2021-06-20",2021,25,"New York",0.948392857142857,"business"
"2021-06-27",2021,26,"New York",0.941071428571429,"business"
"2021-07-04",2021,27,"New York",0.920535714285714,"business"
"2021-07-11",2021,28,"New York",0.939464285714286,"business"
"2021-07-18",2021,29,"New York",0.95375,"business"
"2021-07-25",2021,30,"New York",0.948392857142857,"business"
"2021-08-01",2021,31,"New York",0.956428571428571,"business"
"2021-08-08",2021,32,"New York",0.949642857142857,"business"
"2021-08-15",2021,33,"New York",0.944464285714286,"business"
"2021-08-22",2021,34,"New York",0.936071428571429,"business"
"2021-08-29",2021,35,"New York",0.940892857142857,"business"
"2021-09-05",2021,36,"New York",0.913035714285714,"business"
"2021-09-12",2021,37,"New York",0.918392857142857,"business"
"2021-09-19",2021,38,"New York",0.924464285714286,"business"
"2021-09-26",2021,39,"New York",0.933035714285714,"business"
"2021-10-03",2021,40,"New York",0.925714285714286,"business"
"2021-10-10",2021,41,"New York",0.921071428571429,"business"
"2021-10-17",2021,42,"New York",0.919821428571429,"business"
"2021-10-24",2021,43,"New York",0.90625,"business"
"2021-10-31",2021,44,"New York",0.906607142857143,"business"
"2021-11-07",2021,45,"New York",0.889821428571429,"business"
"2021-11-14",2021,46,"New York",0.898035714285714,"business"
"2021-11-21",2021,47,"New York",0.82375,"business"
"2021-11-28",2021,48,"New York",0.890535714285714,"business"
"2021-12-05",2021,49,"New York",0.881964285714286,"business"
"2021-12-12",2021,50,"New York",0.909821428571429,"business"
"2021-12-19",2021,51,"New York",0.830178571428571,"business"
"2021-12-26",2021,52,"New York",0.769642857142857,"business"
"2022-01-02",2022,1,"New York",0.791785714285714,"business"
"2022-01-09",2022,2,"New York",0.768035714285714,"business"
"2022-01-16",2022,3,"New York",0.759285714285714,"business"
"2022-01-23",2022,4,"New York",0.79125,"business"
"2022-01-30",2022,5,"New York",0.791071428571429,"business"
"2022-02-06",2022,6,"New York",0.852321428571429,"business"
"2022-02-13",2022,7,"New York",0.829285714285714,"business"
"2022-02-20",2022,8,"New York",0.806428571428571,"business"
"2022-02-27",2022,9,"New York",0.848928571428571,"business"
"2022-03-06",2022,10,"New York",0.810357142857143,"business"
"2022-03-13",2022,11,"New York",0.845,"business"
"2022-03-20",2022,12,"New York",0.842857142857143,"business"
"2022-03-27",2022,13,"New York",0.836964285714286,"business"
"2022-04-03",2022,14,"New York",0.852857142857143,"business"
"2022-04-10",2022,15,"New York",0.863571428571429,"business"
"2022-04-17",2022,16,"New York",0.833035714285714,"business"
"2022-04-24",2022,17,"New York",0.896071428571429,"business"
"2022-05-01",2022,18,"New York",0.909107142857143,"business"
"2022-05-08",2022,19,"New York",0.927857142857143,"business"
"2022-05-15",2022,20,"New York",0.915357142857143,"business"
"2022-05-22",2022,21,"New York",0.928392857142857,"business"
"2022-05-29",2022,22,"New York",0.914821428571429,"business"
"2022-06-05",2022,23,"New York",0.938035714285714,"business"
"2022-06-12",2022,24,"New York",0.946964285714286,"business"
"2022-06-19",2022,25,"New York",0.94625,"business"
"2022-06-26",2022,26,"New York",0.9525,"business"
"2022-07-03",2022,27,"New York",0.914107142857143,"business"
"2022-07-10",2022,28,"New York",0.933928571428571,"business"
"2022-07-17",2022,29,"New York",0.931785714285714,"business"
"2022-07-24",2022,30,"New York",0.928392857142857,"business"
"2022-07-31",2022,31,"New York",0.941607142857143,"business"
"2022-08-07",2022,32,"New York",0.930892857142857,"business"
"2022-08-14",2022,33,"New York",0.937678571428571,"business"
"2022-08-21",2022,34,"New York",0.929464285714286,"business"
"2022-08-28",2022,35,"New York",0.942321428571429,"business"
"2022-09-04",2022,36,"New York",0.908035714285714,"business"
"2022-09-11",2022,37,"New York",0.926785714285714,"business"
"2022-09-18",2022,38,"New York",0.92,"business"
"2022-09-25",2022,39,"New York",0.916071428571429,"business"
"2022-10-02",2022,40,"New York",0.932142857142857,"business"
"2022-10-09",2022,41,"New York",0.921785714285714,"business"
"2020-02-09",2020,7,"Pennsylvania",1.025,"business"
"2020-02-16",2020,8,"Pennsylvania",1.01035714285714,"business"
"2020-02-23",2020,9,"Pennsylvania",1.03589285714286,"business"
"2020-03-01",2020,10,"Pennsylvania",1.06,"business"
"2020-03-08",2020,11,"Pennsylvania",1.05928571428571,"business"
"2020-03-15",2020,12,"Pennsylvania",0.855178571428571,"business"
"2020-03-22",2020,13,"Pennsylvania",0.648928571428571,"business"
"2020-03-29",2020,14,"Pennsylvania",0.646785714285714,"business"
"2020-04-05",2020,15,"Pennsylvania",0.637142857142857,"business"
"2020-04-12",2020,16,"Pennsylvania",0.633214285714286,"business"
"2020-04-19",2020,17,"Pennsylvania",0.677142857142857,"business"
"2020-04-26",2020,18,"Pennsylvania",0.7125,"business"
"2020-05-03",2020,19,"Pennsylvania",0.759642857142857,"business"
"2020-05-10",2020,20,"Pennsylvania",0.78875,"business"
"2020-05-17",2020,21,"Pennsylvania",0.837857142857143,"business"
"2020-05-24",2020,22,"Pennsylvania",0.825714285714286,"business"
"2020-05-31",2020,23,"Pennsylvania",0.904285714285714,"business"
"2020-06-07",2020,24,"Pennsylvania",0.935714285714286,"business"
"2020-06-14",2020,25,"Pennsylvania",0.949107142857143,"business"
"2020-06-21",2020,26,"Pennsylvania",0.948571428571429,"business"
"2020-06-28",2020,27,"Pennsylvania",0.951071428571429,"business"
"2020-07-05",2020,28,"Pennsylvania",0.947678571428571,"business"
"2020-07-12",2020,29,"Pennsylvania",0.950714285714286,"business"
"2020-07-19",2020,30,"Pennsylvania",0.937142857142857,"business"
"2020-07-26",2020,31,"Pennsylvania",0.945535714285714,"business"
"2020-08-02",2020,32,"Pennsylvania",0.942142857142857,"business"
"2020-08-09",2020,33,"Pennsylvania",0.947321428571429,"business"
"2020-08-16",2020,34,"Pennsylvania",0.846964285714286,"business"
"2020-08-23",2020,35,"Pennsylvania",0.816428571428571,"business"
"2020-08-30",2020,36,"Pennsylvania",0.832321428571429,"business"
"2020-09-06",2020,37,"Pennsylvania",0.821607142857143,"business"
"2020-09-13",2020,38,"Pennsylvania",0.929107142857143,"business"
"2020-09-20",2020,39,"Pennsylvania",0.924642857142857,"business"
"2020-09-27",2020,40,"Pennsylvania",0.92625,"business"
"2020-10-04",2020,41,"Pennsylvania",0.929107142857143,"business"
"2020-10-11",2020,42,"Pennsylvania",0.925357142857143,"business"
"2020-10-18",2020,43,"Pennsylvania",0.920892857142857,"business"
"2020-10-25",2020,44,"Pennsylvania",0.896964285714286,"business"
"2020-11-01",2020,45,"Pennsylvania",0.896428571428571,"business"
"2020-11-08",2020,46,"Pennsylvania",0.887678571428571,"business"
"2020-11-15",2020,47,"Pennsylvania",0.869464285714286,"business"
"2020-11-22",2020,48,"Pennsylvania",0.788214285714286,"business"
"2020-11-29",2020,49,"Pennsylvania",0.836964285714286,"business"
"2020-12-06",2020,50,"Pennsylvania",0.844821428571429,"business"
"2020-12-13",2020,51,"Pennsylvania",0.783035714285714,"business"
"2020-12-20",2020,52,"Pennsylvania",0.771607142857143,"business"
"2020-12-27",2020,53,"Pennsylvania",0.748035714285714,"business"
"2021-01-03",2021,1,"Pennsylvania",0.811785714285714,"business"
"2021-01-10",2021,2,"Pennsylvania",0.816071428571429,"business"
"2021-01-17",2021,3,"Pennsylvania",0.794285714285714,"business"
"2021-01-24",2021,4,"Pennsylvania",0.795892857142857,"business"
"2021-01-31",2021,5,"Pennsylvania",0.738214285714286,"business"
"2021-02-07",2021,6,"Pennsylvania",0.806607142857143,"business"
"2021-02-14",2021,7,"Pennsylvania",0.778214285714286,"business"
"2021-02-21",2021,8,"Pennsylvania",0.850714285714286,"business"
"2021-02-28",2021,9,"Pennsylvania",0.8725,"business"
"2021-03-07",2021,10,"Pennsylvania",0.903035714285714,"business"
"2021-03-14",2021,11,"Pennsylvania",0.919107142857143,"business"
"2021-03-21",2021,12,"Pennsylvania",0.941071428571429,"business"
"2021-03-28",2021,13,"Pennsylvania",0.9475,"business"
"2021-04-04",2021,14,"Pennsylvania",0.926428571428571,"business"
"2021-04-11",2021,15,"Pennsylvania",0.937321428571429,"business"
"2021-04-18",2021,16,"Pennsylvania",0.944821428571429,"business"
"2021-04-25",2021,17,"Pennsylvania",0.961428571428571,"business"
"2021-05-02",2021,18,"Pennsylvania",0.970178571428571,"business"
"2021-05-09",2021,19,"Pennsylvania",0.976785714285714,"business"
"2021-05-16",2021,20,"Pennsylvania",0.999107142857143,"business"
"2021-05-23",2021,21,"Pennsylvania",0.99375,"business"
"2021-05-30",2021,22,"Pennsylvania",0.964821428571429,"business"
"2021-06-06",2021,23,"Pennsylvania",0.992142857142857,"business"
"2021-06-13",2021,24,"Pennsylvania",0.990178571428571,"business"
"2021-06-20",2021,25,"Pennsylvania",0.991428571428571,"business"
"2021-06-27",2021,26,"Pennsylvania",1.00642857142857,"business"
"2021-07-04",2021,27,"Pennsylvania",0.960714285714286,"business"
"2021-07-11",2021,28,"Pennsylvania",0.994107142857143,"business"
"2021-07-18",2021,29,"Pennsylvania",1.00553571428571,"business"
"2021-07-25",2021,30,"Pennsylvania",1.00571428571429,"business"
"2021-08-01",2021,31,"Pennsylvania",1.00517857142857,"business"
"2021-08-08",2021,32,"Pennsylvania",1.01,"business"
"2021-08-15",2021,33,"Pennsylvania",1.02607142857143,"business"
"2021-08-22",2021,34,"Pennsylvania",1.01375,"business"
"2021-08-29",2021,35,"Pennsylvania",0.9925,"business"
"2021-09-05",2021,36,"Pennsylvania",0.957321428571429,"business"
"2021-09-12",2021,37,"Pennsylvania",0.993571428571429,"business"
"2021-09-19",2021,38,"Pennsylvania",0.989107142857143,"business"
"2021-09-26",2021,39,"Pennsylvania",1.01214285714286,"business"
"2021-10-03",2021,40,"Pennsylvania",1.00232142857143,"business"
"2021-10-10",2021,41,"Pennsylvania",0.998035714285714,"business"
"2021-10-17",2021,42,"Pennsylvania",0.997857142857143,"business"
"2021-10-24",2021,43,"Pennsylvania",0.979285714285714,"business"
"2021-10-31",2021,44,"Pennsylvania",0.984464285714286,"business"
"2021-11-07",2021,45,"Pennsylvania",0.973928571428571,"business"
"2021-11-14",2021,46,"Pennsylvania",0.985178571428571,"business"
"2021-11-21",2021,47,"Pennsylvania",0.905,"business"
"2021-11-28",2021,48,"Pennsylvania",0.961785714285714,"business"
"2021-12-05",2021,49,"Pennsylvania",0.959464285714286,"business"
"2021-12-12",2021,50,"Pennsylvania",0.998571428571429,"business"
"2021-12-19",2021,51,"Pennsylvania",0.907321428571429,"business"
"2021-12-26",2021,52,"Pennsylvania",0.843392857142857,"business"
"2022-01-02",2022,1,"Pennsylvania",0.879285714285714,"business"
"2022-01-09",2022,2,"Pennsylvania",0.874464285714286,"business"
"2022-01-16",2022,3,"Pennsylvania",0.82125,"business"
"2022-01-23",2022,4,"Pennsylvania",0.869642857142857,"business"
"2022-01-30",2022,5,"Pennsylvania",0.86625,"business"
"2022-02-06",2022,6,"Pennsylvania",0.928035714285714,"business"
"2022-02-13",2022,7,"Pennsylvania",0.915535714285714,"business"
"2022-02-20",2022,8,"Pennsylvania",0.918035714285714,"business"
"2022-02-27",2022,9,"Pennsylvania",0.945714285714286,"business"
"2022-03-06",2022,10,"Pennsylvania",0.884464285714286,"business"
"2022-03-13",2022,11,"Pennsylvania",0.939285714285714,"business"
"2022-03-20",2022,12,"Pennsylvania",0.932142857142857,"business"
"2022-03-27",2022,13,"Pennsylvania",0.9325,"business"
"2022-04-03",2022,14,"Pennsylvania",0.95875,"business"
"2022-04-10",2022,15,"Pennsylvania",0.978928571428571,"business"
"2022-04-17",2022,16,"Pennsylvania",0.927142857142857,"business"
"2022-04-24",2022,17,"Pennsylvania",0.999107142857143,"business"
"2022-05-01",2022,18,"Pennsylvania",0.988392857142857,"business"
"2022-05-08",2022,19,"Pennsylvania",0.993571428571429,"business"
"2022-05-15",2022,20,"Pennsylvania",0.986607142857143,"business"
"2022-05-22",2022,21,"Pennsylvania",0.999642857142857,"business"
"2022-05-29",2022,22,"Pennsylvania",0.9675,"business"
"2022-06-05",2022,23,"Pennsylvania",0.994642857142857,"business"
"2022-06-12",2022,24,"Pennsylvania",0.989821428571429,"business"
"2022-06-19",2022,25,"Pennsylvania",0.990714285714286,"business"
"2022-06-26",2022,26,"Pennsylvania",1.02017857142857,"business"
"2022-07-03",2022,27,"Pennsylvania",0.9475,"business"
"2022-07-10",2022,28,"Pennsylvania",0.993928571428571,"business"
"2022-07-17",2022,29,"Pennsylvania",0.985178571428571,"business"
"2022-07-24",2022,30,"Pennsylvania",0.999464285714286,"business"
"2022-07-31",2022,31,"Pennsylvania",1.01285714285714,"business"
"2022-08-07",2022,32,"Pennsylvania",1.01303571428571,"business"
"2022-08-14",2022,33,"Pennsylvania",1.02267857142857,"business"
"2022-08-21",2022,34,"Pennsylvania",1.01392857142857,"business"
"2022-08-28",2022,35,"Pennsylvania",1.01267857142857,"business"
"2022-09-04",2022,36,"Pennsylvania",0.946785714285714,"business"
