"state","date","year","week","value","data.type","perc"
"California","2020-01-19",2020,4,0,"case",0
"California","2020-01-26",2020,5,0.0506172482373366,"case",0
"California","2020-02-02",2020,6,0.15185174471201,"case",0
"California","2020-02-09",2020,7,0.202468992949346,"case",0
"California","2020-02-16",2020,8,0.354320737661356,"case",0
"California","2020-02-23",2020,9,0.556789730610702,"case",0
"California","2020-03-01",2020,10,0.708641475322712,"case",0
"California","2020-03-08",2020,11,3.54320737661356,"case",0
"California","2020-03-15",2020,12,11.8444360875368,"case",0
"California","2020-03-22",2020,13,58.5135389623611,"case",0
"California","2020-03-29",2020,14,130.820278069396,"case",0
"California","2020-04-05",2020,15,227.068975592692,"case",0
"California","2020-04-12",2020,16,186.473942506348,"case",0
"California","2020-04-19",2020,17,277.888692822978,"case",0
"California","2020-04-26",2020,18,281.229431206642,"case",0
"California","2020-05-03",2020,19,312.384347496723,"case",0
"California","2020-05-10",2020,20,310.410274815467,"case",0
"California","2020-05-17",2020,21,329.999149883316,"case",0
"California","2020-05-24",2020,22,378.844794432346,"case",0
"California","2020-05-31",2020,23,474.182381487369,"case",0
"California","2020-06-07",2020,24,469.044730791279,"case",0
"California","2020-06-14",2020,25,528.545306094269,"case",0
"California","2020-06-21",2020,26,842.600022782823,"case",0
"California","2020-06-28",2020,27,1077.36282010759,"case",0
"California","2020-07-05",2020,28,1444.69219056594,"case",0
"California","2020-07-12",2020,29,1481.11130067271,"case",0
"California","2020-07-19",2020,30,1683.47905912558,"case",0
"California","2020-07-26",2020,31,1574.01925981234,"case",0
"California","2020-08-02",2020,32,1264.39355234455,"case",0
"California","2020-08-09",2020,33,1565.08531549845,"case",0
"California","2020-08-16",2020,34,1351.12620719923,"case",0
"California","2020-08-23",2020,35,1038.21037859601,"case",0
"California","2020-08-30",2020,36,850.471004883729,"case",0
"California","2020-09-06",2020,37,710.00814102512,"case",0
"California","2020-09-13",2020,38,606.06562176975,"case",0
"California","2020-09-20",2020,39,635.398317123286,"case",0
"California","2020-09-27",2020,40,600.345872718931,"case",0
"California","2020-10-04",2020,41,540.693445671229,"case",0
"California","2020-10-11",2020,42,623.477955163393,"case",0
"California","2020-10-18",2020,43,596.650813597605,"case",0
"California","2020-10-25",2020,44,811.419797868624,"case",0
"California","2020-11-01",2020,45,837.791384200276,"case",0
"California","2020-11-08",2020,46,1188.26521099559,"case",0
"California","2020-11-15",2020,47,1685.80745254449,"case",0
"California","2020-11-22",2020,48,2571.05250696727,"case",0
"California","2020-11-29",2020,49,2756.38756138828,"case",0
"California","2020-12-06",2020,50,4678.34978558407,"case",0
"California","2020-12-13",2020,51,6667.70887580787,"case",0
"California","2020-12-20",2020,52,7727.88714013889,"case",0
"California","2020-12-27",2020,53,6868.60873406186,"case",0
"California","2021-01-03",2021,1,7091.22339180967,"case",0
"California","2021-01-10",2021,2,7889.07776715069,"case",0
"California","2021-01-17",2021,3,6269.37644080415,"case",0
"California","2021-01-24",2021,4,4000.91384379968,"case",0
"California","2021-01-31",2021,5,2955.87013669163,"case",0
"California","2021-02-07",2021,6,2170.67007340994,"case",0
"California","2021-02-14",2021,7,1413.71443464469,"case",0
"California","2021-02-21",2021,8,1052.0288873648,"case",0
"California","2021-02-28",2021,9,794.918574943252,"case",0
"California","2021-03-07",2021,10,767.382791902141,"case",0
"California","2021-03-14",2021,11,516.9286476238,"case",0
"California","2021-03-21",2021,12,504.704582174483,"case",0
"California","2021-03-28",2021,13,475.220035076235,"case",0
"California","2021-04-04",2021,14,487.165705660246,"case",0
"California","2021-04-11",2021,15,562.990343519776,"case",0
"California","2021-04-18",2021,16,424.299083349474,"case",0
"California","2021-04-25",2021,17,347.487409149316,"case",0
"California","2021-05-02",2021,18,330.277544748621,"case",0
"California","2021-05-09",2021,19,313.599161454419,"case",0
"California","2021-05-16",2021,20,249.365873441239,"case",0
"California","2021-05-23",2021,21,219.552314229447,"case",0
"California","2021-05-30",2021,22,264.778825529508,"case",0
"California","2021-06-06",2021,23,168.428893509737,"case",0
"California","2021-06-13",2021,24,154.154829506809,"case",0
"California","2021-06-20",2021,25,166.378894956125,"case",0
"California","2021-06-27",2021,26,224.867125294368,"case",0
"California","2021-07-04",2021,27,292.719546556517,"case",0
"California","2021-07-11",2021,28,548.032946665643,"case",0
"California","2021-07-18",2021,29,916.197501719911,"case",0
"California","2021-07-25",2021,30,1358.18731332833,"case",0
"California","2021-08-01",2021,31,1822.95488664356,"case",0
"California","2021-08-08",2021,32,2168.69600072869,"case",0
"California","2021-08-15",2021,33,2400.32052866274,"case",0
"California","2021-08-22",2021,34,2400.47238040745,"case",0
"California","2021-08-29",2021,35,2707.41537371866,"case",0
"California","2021-09-05",2021,36,1904.01840969565,"case",0
"California","2021-09-12",2021,37,1792.49658712442,"case",7.72983976066645e-05
"California","2021-09-19",2021,38,1483.71316540145,"case",0.000139759872801873
"California","2021-09-26",2021,39,1317.64289749023,"case",0
"California","2021-10-03",2021,40,1158.70473802499,"case",0
"California","2021-10-10",2021,41,1007.1566968024,"case",0
"California","2021-10-17",2021,42,952.220762293324,"case",4.36106691162619e-05
"California","2021-10-24",2021,43,1116.96904025142,"case",0.000748753537474251
"California","2021-10-31",2021,44,1088.62262053055,"case",0.00125615897539925
"California","2021-11-07",2021,45,1101.46095548884,"case",0.000225795431579447
"California","2021-11-14",2021,46,926.295642743259,"case",0
"California","2021-11-21",2021,47,888.6617186788,"case",0
"California","2021-11-28",2021,48,810.318715428184,"case",0.00309824127185187
"California","2021-12-05",2021,49,1150.81517516879,"case",0.0841084892732029
"California","2021-12-12",2021,50,816.727491890448,"case",0.264401212906177
"California","2021-12-19",2021,51,750.548400914068,"case",0.549727676213749
"California","2021-12-26",2021,52,829.372268637236,"case",0.823344283528062
"California","2022-01-02",2022,1,291.799673309864,"case",0.972577432991917
"California","2022-01-09",2022,2,0.000788520476147346,"case",0.999999960609344
"California","2022-01-16",2022,3,0.00172475611368444,"case",0.999999913570746
"California","2022-01-23",2022,4,387.816010080898,"case",0.978367798655371
"California","2022-01-30",2022,5,136.465156325647,"case",0.986397335774153
"California","2022-02-06",2022,6,0.000276475861548508,"case",0.9999999479469
"California","2022-02-13",2022,7,8.40895895176795e-05,"case",0.999999970639627
"California","2022-02-20",2022,8,0.613753911153073,"case",0.99967356600613
"California","2022-02-27",2022,9,6.40403983486076,"case",0.995316368969461
"California","2022-03-06",2022,10,6.60974237161549,"case",0.99441404768448
"California","2022-03-13",2022,11,2.47023489225973,"case",0.995054495747601
"California","2022-03-20",2022,12,3.69316624668145,"case",0.995325606755239
"California","2022-03-27",2022,13,2.88632476657911,"case",0.993992250549044
"California","2022-04-03",2022,14,3.84266688177248,"case",0.992527201951604
"California","2022-04-10",2022,15,1.85976346272605,"case",0.992474819388993
"California","2022-04-17",2022,16,7.1548866545341,"case",0.992957890720297
"California","2022-04-24",2022,17,7.88525369464944,"case",0.99283365759512
"California","2022-05-01",2022,18,9.42266179008971,"case",0.992318747392127
"California","2022-05-08",2022,19,12.2775783776295,"case",0.99196963392225
"California","2022-05-15",2022,20,15.0959263859114,"case",0.992342790996422
"California","2022-05-22",2022,21,17.1666085307888,"case",0.993720284924757
"California","2022-05-29",2022,22,13.023940065406,"case",0.995286552014115
"California","2022-06-05",2022,23,10.9556158608418,"case",0.996222977802826
"California","2022-06-12",2022,24,9.88851824648483,"case",0.996796374758368
"California","2022-06-19",2022,25,6.97295795401535,"case",0.99742569964636
"California","2022-06-26",2022,26,6.4017281513398,"case",0.998053059495835
"California","2022-07-03",2022,27,5.17621882953847,"case",0.998501348901683
"California","2022-07-10",2022,28,4.73233563012788,"case",0.99859346245879
"California","2022-07-17",2022,29,6.62619642140828,"case",0.998251355814697
"California","2022-07-24",2022,30,7.64300761840074,"case",0.997793228827539
"California","2022-07-31",2022,31,7.24028098957333,"case",0.997551694534415
"California","2022-08-07",2022,32,6.00470905575907,"case",0.997520774477672
"California","2022-08-14",2022,33,5.1727243270655,"case",0.997614655745197
"California","2022-08-21",2022,34,4.32093475651247,"case",0.997766779101795
"California","2022-08-28",2022,35,3.64085648987769,"case",0.997915398731502
"California","2022-09-04",2022,36,3.12434832892739,"case",0.997998768818353
"California","2022-09-11",2022,37,2.44686018630103,"case",0.997954839224696
"California","2022-09-18",2022,38,2.04857615641646,"case",0.997720342526127
"California","2022-09-25",2022,39,2.2983690517465,"case",0.997272207421936
"California","2022-10-02",2022,40,2.5407993391858,"case",0.996749364392949
"California","2022-10-09",2022,41,2.31199381776588,"case",0.996331244365374
"California","2022-10-16",2022,42,1.93022263284745,"case",0.996197278265421
"California","2022-10-23",2022,43,2.19252804623941,"case",0.996409348153655
"California","2022-10-30",2022,44,1.95580645093651,"case",0.996559140628067
"California","2022-11-06",2022,45,2.40500303136137,"case",0.996307766402812
"California","2022-11-13",2022,46,3.41539240267114,"case",0.996064228119259
"California","2022-11-20",2022,47,3.8979449228846,"case",0.996268800110598
"California","2022-11-27",2022,48,3.65363785858363,"case",0.996738951550078
"California","2022-12-04",2022,49,5.83729771160581,"case",0.997136450320959
"California","2022-12-11",2022,50,4.9294695548042,"case",0.997123064306503
"California","2022-12-18",2022,51,7.65888075979072,"case",0.996543072829435
"California","2022-12-25",2022,52,5.67747568076501,"case",0.995970800970338
"California","2023-01-01",2023,1,5.89295635122335,"case",0.995950612937535
"California","2023-01-08",2023,2,4.30919002681548,"case",0.99617698369246
"California","2023-01-15",2023,3,2.95099577169704,"case",0.996226279920922
"California","2023-01-22",2023,4,2.50754711713116,"case",0.99605232445314
"California","2023-01-29",2023,5,2.75458058734961,"case",0.995703304155429
"California","2023-02-05",2023,6,3.27552329727318,"case",0.995227405894109
"California","2023-02-12",2023,7,3.63654624994414,"case",0.994771368349856
"California","2023-02-19",2023,8,3.22768320579342,"case",0.994876137460801
"California","2023-02-26",2023,9,2.66957014099572,"case",0.995968173277075
"California","2023-03-05",2023,10,1.38658202165585,"case",0.997621785039395
"California","2023-03-12",2023,11,0.425732478602752,"case",0.999198244286121
"California","2023-03-19",2023,12,4.62107702466777e-09,"case",0.999999999989846
"California","2023-03-26",2023,13,0,"case",1
"Florida","2020-01-19",2020,4,0,"case",0
"Florida","2020-01-26",2020,5,0,"case",0
"Florida","2020-02-02",2020,6,0,"case",0
"Florida","2020-02-09",2020,7,0,"case",0
"Florida","2020-02-16",2020,8,0,"case",0
"Florida","2020-02-23",2020,9,0,"case",0
"Florida","2020-03-01",2020,10,0,"case",0
"Florida","2020-03-08",2020,11,0.372478720639889,"case",0
"Florida","2020-03-15",2020,12,5.30782176911841,"case",0
"Florida","2020-03-22",2020,13,19.0429745927143,"case",0
"Florida","2020-03-29",2020,14,124.035413973083,"case",0
"Florida","2020-04-05",2020,15,322.985610634863,"case",0
"Florida","2020-04-12",2020,16,337.698520100139,"case",0
"Florida","2020-04-19",2020,17,306.084388685829,"case",0
"Florida","2020-04-26",2020,18,265.577327816241,"case",0
"Florida","2020-05-03",2020,19,212.825029005616,"case",0
"Florida","2020-05-10",2020,20,199.3692352225,"case",0
"Florida","2020-05-17",2020,21,210.776396042097,"case",0
"Florida","2020-05-24",2020,22,256.498159000643,"case",0
"Florida","2020-05-31",2020,23,236.477427766249,"case",0
"Florida","2020-06-07",2020,24,322.380332713824,"case",0
"Florida","2020-06-14",2020,25,496.327895252652,"case",0
"Florida","2020-06-21",2020,26,886.173436242375,"case",0
"Florida","2020-06-28",2020,27,1866.02527072568,"case",0
"Florida","2020-07-05",2020,28,2617.31485025634,"case",0
"Florida","2020-07-12",2020,29,2973.07858830751,"case",0
"Florida","2020-07-19",2020,30,3770.13649063679,"case",0
"Florida","2020-07-26",2020,31,3515.31448587903,"case",0
"Florida","2020-08-02",2020,32,2970.51779710311,"case",0
"Florida","2020-08-09",2020,33,2112.65274362937,"case",0
"Florida","2020-08-16",2020,34,1954.30272751734,"case",0
"Florida","2020-08-23",2020,35,1271.22331370386,"case",0
"Florida","2020-08-30",2020,36,965.232044698191,"case",0
"Florida","2020-09-06",2020,37,1125.16509537294,"case",0
"Florida","2020-09-13",2020,38,818.242629565675,"case",0
"Florida","2020-09-20",2020,39,878.910101189897,"case",0
"Florida","2020-09-27",2020,40,799.618693533681,"case",0
"Florida","2020-10-04",2020,41,747.983830884976,"case",0
"Florida","2020-10-11",2020,42,740.627376152339,"case",0
"Florida","2020-10-18",2020,43,994.704423468823,"case",0
"Florida","2020-10-25",2020,44,1096.48423388367,"case",0
"Florida","2020-11-01",2020,45,1218.19165585276,"case",0
"Florida","2020-11-08",2020,46,1570.92900429873,"case",0
"Florida","2020-11-15",2020,47,1733.1434871374,"case",0
"Florida","2020-11-22",2020,48,2593.84869085602,"case",0
"Florida","2020-11-29",2020,49,2411.5203571028,"case",0
"Florida","2020-12-06",2020,50,2951.42826267032,"case",0
"Florida","2020-12-13",2020,51,3073.3684838398,"case",0
"Florida","2020-12-20",2020,52,3501.85869209591,"case",0
"Florida","2020-12-27",2020,53,3248.48004238063,"case",0
"Florida","2021-01-03",2021,1,4074.82408412022,"case",0
"Florida","2021-01-10",2021,2,5028.83520735914,"case",0
"Florida","2021-01-17",2021,3,4378.48736112189,"case",0
"Florida","2021-01-24",2021,4,3632.41248368019,"case",0
"Florida","2021-01-31",2021,5,3378.70791508435,"case",0
"Florida","2021-02-07",2021,6,2576.80778938675,"case",0
"Florida","2021-02-14",2021,7,2302.80313051603,"case",0
"Florida","2021-02-21",2021,8,1963.84749473373,"case",0
"Florida","2021-02-28",2021,9,1842.97814988609,"case",0
"Florida","2021-03-07",2021,10,1650.73257019583,"case",0
"Florida","2021-03-14",2021,11,1504.62779202483,"case",0
"Florida","2021-03-21",2021,12,1442.79632439861,"case",0
"Florida","2021-03-28",2021,13,1634.20382696743,"case",0
"Florida","2021-04-04",2021,14,1756.190607977,"case",0
"Florida","2021-04-11",2021,15,1934.23543644286,"case",0
"Florida","2021-04-18",2021,16,2028.05351420403,"case",0
"Florida","2021-04-25",2021,17,1861.0899276772,"case",0
"Florida","2021-05-02",2021,18,1644.16763274455,"case",0
"Florida","2021-05-09",2021,19,1314.43084529809,"case",0
"Florida","2021-05-16",2021,20,1069.80544551784,"case",0
"Florida","2021-05-23",2021,21,870.85524885606,"case",0
"Florida","2021-05-30",2021,22,677.212873963398,"case",0
"Florida","2021-06-06",2021,23,541.025341729438,"case",0
"Florida","2021-06-13",2021,24,529.990659630482,"case",0
"Florida","2021-06-20",2021,25,490.973513643453,"case",0
"Florida","2021-06-27",2021,26,591.309969015823,"case",0
"Florida","2021-07-04",2021,27,799.479014013441,"case",0
"Florida","2021-07-11",2021,28,1195.70325309412,"case",0
"Florida","2021-07-18",2021,29,2308.85590972643,"case",0
"Florida","2021-07-25",2021,30,3701.22792731841,"case",0
"Florida","2021-08-01",2021,31,5446.75633191709,"case",0
"Florida","2021-08-08",2021,32,6457.66357973375,"case",0
"Florida","2021-08-15",2021,33,7161.32244286258,"case",0
"Florida","2021-08-22",2021,34,7036.40239192798,"case",0
"Florida","2021-08-29",2021,35,7087.15261761516,"case",0
"Florida","2021-09-05",2021,36,5904.62579926367,"case",0
"Florida","2021-09-12",2021,37,4318.33204773855,"case",0
"Florida","2021-09-19",2021,38,3567.88054532933,"case",0
"Florida","2021-09-26",2021,39,2417.15409775248,"case",0
"Florida","2021-10-03",2021,40,1659.99797837174,"case",0
"Florida","2021-10-10",2021,41,1151.05236645742,"case",0
"Florida","2021-10-17",2021,42,897.534037221892,"case",0
"Florida","2021-10-24",2021,43,704.03134184947,"case",0
"Florida","2021-10-31",2021,44,593.265482299183,"case",0
"Florida","2021-11-07",2021,45,528.919783308642,"case",0
"Florida","2021-11-14",2021,46,496.234775572492,"case",0
"Florida","2021-11-21",2021,47,510.133132939783,"case",0.0375522431248517
"Florida","2021-11-28",2021,48,348.251608730678,"case",0.168927059761733
"Florida","2021-12-05",2021,49,392.326463853086,"case",0.341747940881448
"Florida","2021-12-12",2021,50,321.420426380585,"case",0.538667242433169
"Florida","2021-12-19",2021,51,507.083427491891,"case",0.736633267411568
"Florida","2021-12-26",2021,52,696.763729726033,"case",0.897233859551886
"Florida","2022-01-02",2022,1,176.155103863132,"case",0.988276193658804
"Florida","2022-01-09",2022,2,0.00416590397951333,"case",0.999999780227573
"Florida","2022-01-16",2022,3,0.00117275110808841,"case",0.9999999381705
"Florida","2022-01-23",2022,4,0.00733819945177799,"case",0.999999394079043
"Florida","2022-01-30",2022,5,7.34181599983228,"case",0.999199130527003
"Florida","2022-02-06",2022,6,5.64163121263816e-06,"case",0.99999999904729
"Florida","2022-02-13",2022,7,0.304402352483266,"case",0.99992950623578
"Florida","2022-02-20",2022,8,2.99989715065409,"case",0.998343250140684
"Florida","2022-02-27",2022,9,2.53291237624364,"case",0.997620347934867
"Florida","2022-03-06",2022,10,1.43351374647398,"case",0.997657055685819
"Florida","2022-03-13",2022,11,0.886979109009296,"case",0.998043714928343
"Florida","2022-03-20",2022,12,0.60969867243342,"case",0.998370667197241
"Florida","2022-03-27",2022,13,0.718743779246792,"case",0.998286872726551
"Florida","2022-04-03",2022,14,1.11981852506951,"case",0.997675766547239
"Florida","2022-04-10",2022,15,1.85884403154692,"case",0.996596729755896
"Florida","2022-04-17",2022,16,3.34738969973578,"case",0.995578452914672
"Florida","2022-04-24",2022,17,4.89573547406779,"case",0.995121813085892
"Florida","2022-05-01",2022,18,6.2689587971697,"case",0.995147123867023
"Florida","2022-05-08",2022,19,7.1719663522302,"case",0.995429557989317
"Florida","2022-05-15",2022,20,9.15649068279057,"case",0.995744288184027
"Florida","2022-05-22",2022,21,10.7752249787142,"case",0.995948257148208
"Florida","2022-05-29",2022,22,12.0804157918523,"case",0.996225487442129
"Florida","2022-06-05",2022,23,10.8006123296201,"case",0.996757440438153
"Florida","2022-06-12",2022,24,8.98472435380984,"case",0.997388252893801
"Florida","2022-06-19",2022,25,7.21111328968704,"case",0.997918664820487
"Florida","2022-06-26",2022,26,5.8080587771401,"case",0.998313153860043
"Florida","2022-07-03",2022,27,4.88509841082844,"case",0.998577132061909
"Florida","2022-07-10",2022,28,4.1485329514755,"case",0.998716011475522
"Florida","2022-07-17",2022,29,4.48746341646116,"case",0.998754354704993
"Florida","2022-07-24",2022,30,4.27004020311558,"case",0.998793326573136
"Florida","2022-07-31",2022,31,3.65114892495686,"case",0.998924522850469
"Florida","2022-08-07",2022,32,2.60196292849824,"case",0.999124660879626
"Florida","2022-08-14",2022,33,1.61922143360515,"case",0.999337690451242
"Florida","2022-08-21",2022,34,1.06847325104076,"case",0.999491369575837
"Florida","2022-08-28",2022,35,0.984438922586458,"case",0.999509408318904
"Florida","2022-09-04",2022,36,1.17818098897319,"case",0.999315516745934
"Florida","2022-09-11",2022,37,1.50095732620514,"case",0.998869466361548
"Florida","2022-09-18",2022,38,1.72651335763106,"case",0.998275274426875
"Florida","2022-09-25",2022,39,1.85157070856682,"case",0.997677264837597
"Florida","2022-10-02",2022,40,1.41188013975181,"case",0.997236742271085
"Florida","2022-10-09",2022,41,1.46077663433107,"case",0.997119256600137
"Florida","2022-10-16",2022,42,1.1480369473558,"case",0.997490357697548
"Florida","2022-10-23",2022,43,0.760187977453985,"case",0.99839157546544
"Florida","2022-10-30",2022,44,0.333028206334306,"case",0.99936835992324
"Florida","2022-11-06",2022,45,0.035276289677202,"case",0.999938003856311
"Florida","2022-11-13",2022,46,0,"case",1
"Florida","2022-11-20",2022,47,0.235815741698076,"case",0.999584546921446
"Florida","2022-11-27",2022,48,0.643273779942097,"case",0.998833693646413
"Florida","2022-12-04",2022,49,1.95962517080128,"case",0.99792433229585
"Florida","2022-12-11",2022,50,2.77806648343343,"case",0.997032103994245
"Florida","2022-12-18",2022,51,3.91306037237524,"case",0.996339560908406
"Florida","2022-12-25",2022,52,4.6826499717296,"case",0.996056899374427
"Florida","2023-01-01",2023,1,4.49280305668424,"case",0.996239321780106
"Florida","2023-01-08",2023,2,4.70166005296913,"case",0.996294410550766
"Florida","2023-01-15",2023,3,6.98988253827564,"case",0.995685513886137
"Florida","2023-01-22",2023,4,6.40177259346539,"case",0.99474666304603
"Florida","2023-01-29",2023,5,4.5133275885896,"case",0.994029560055274
"Florida","2023-02-05",2023,6,6.87296630971862,"case",0.994085906938702
"Florida","2023-02-12",2023,7,4.07968944037115,"case",0.995225452438864
"Florida","2023-02-19",2023,8,2.37612038186409,"case",0.996790132169192
"Florida","2023-02-26",2023,9,1.14556839974751,"case",0.99804945165647
"Florida","2023-03-05",2023,10,0.542133362033871,"case",0.998951009210028
"Florida","2023-03-12",2023,11,0.13365378769945,"case",0.99961192633483
"Florida","2023-03-19",2023,12,2.08630715542255e-12,"case",0.999999999999995
"Florida","2023-03-26",2023,13,0,"case",1
"Iowa","2020-01-19",2020,4,0,"case",0
"Iowa","2020-01-26",2020,5,0,"case",0
"Iowa","2020-02-02",2020,6,0,"case",0
"Iowa","2020-02-09",2020,7,0,"case",0
"Iowa","2020-02-16",2020,8,0,"case",0
"Iowa","2020-02-23",2020,9,0,"case",0
"Iowa","2020-03-01",2020,10,0,"case",0
"Iowa","2020-03-08",2020,11,4.12035232181853,"case",0
"Iowa","2020-03-15",2020,12,7.92375446503564,"case",0
"Iowa","2020-03-22",2020,13,34.230619288954,"case",0
"Iowa","2020-03-29",2020,14,126.78007144057,"case",0
"Iowa","2020-04-05",2020,15,189.853156982254,"case",0
"Iowa","2020-04-12",2020,16,269.407651811212,"case",0
"Iowa","2020-04-19",2020,17,554.662812552495,"case",0
"Iowa","2020-04-26",2020,18,981.594703128615,"case",0
"Iowa","2020-05-03",2020,19,1128.97653617828,"case",0
"Iowa","2020-05-10",2020,20,912.182614014903,"case",0
"Iowa","2020-05-17",2020,21,741.980368105937,"case",0
"Iowa","2020-05-24",2020,22,870.028240260913,"case",0
"Iowa","2020-05-31",2020,23,613.932495950961,"case",0
"Iowa","2020-06-07",2020,24,735.007464176706,"case",0
"Iowa","2020-06-14",2020,25,582.871378448022,"case",0
"Iowa","2020-06-21",2020,26,677.956432028449,"case",0
"Iowa","2020-06-28",2020,27,922.958920087351,"case",0
"Iowa","2020-07-05",2020,28,986.348955807637,"case",0
"Iowa","2020-07-12",2020,29,1240.54299904598,"case",0
"Iowa","2020-07-19",2020,30,1163.20715546723,"case",0
"Iowa","2020-07-26",2020,31,1082.70181010247,"case",0
"Iowa","2020-08-02",2020,32,991.103208486658,"case",0
"Iowa","2020-08-09",2020,33,958.457340090711,"case",0
"Iowa","2020-08-16",2020,34,1198.70557547059,"case",0
"Iowa","2020-08-23",2020,35,1663.67148747888,"case",0
"Iowa","2020-08-30",2020,36,2427.20446772972,"case",0
"Iowa","2020-09-06",2020,37,1627.22221693972,"case",0
"Iowa","2020-09-13",2020,38,1601.2323022944,"case",0
"Iowa","2020-09-20",2020,39,1971.11316072227,"case",0
"Iowa","2020-09-27",2020,40,2021.50823911989,"case",0
"Iowa","2020-10-04",2020,41,1852.25684374673,"case",0
"Iowa","2020-10-11",2020,42,2475.38089487713,"case",0
"Iowa","2020-10-18",2020,43,2328.94991236328,"case",0
"Iowa","2020-10-25",2020,44,3291.2106545972,"case",0
"Iowa","2020-11-01",2020,45,5254.71701103304,"case",0
"Iowa","2020-11-08",2020,46,9901.20662932994,"case",0
"Iowa","2020-11-15",2020,47,9212.15694105044,"case",0
"Iowa","2020-11-22",2020,48,7533.27184499869,"case",0
"Iowa","2020-11-29",2020,49,4714.000006339,"case",0
"Iowa","2020-12-06",2020,50,4475.65347203073,"case",0
"Iowa","2020-12-13",2020,51,3326.07517424336,"case",0
"Iowa","2020-12-20",2020,52,3593.58112498296,"case",0
"Iowa","2020-12-27",2020,53,2520.38782023854,"case",0
"Iowa","2021-01-03",2021,1,3395.48726335707,"case",0
"Iowa","2021-01-10",2021,2,3291.2106545972,"case",0
"Iowa","2021-01-17",2021,3,2417.37901219307,"case",0
"Iowa","2021-01-24",2021,4,2321.97700843404,"case",0
"Iowa","2021-01-31",2021,5,1963.18940625723,"case",0
"Iowa","2021-02-07",2021,6,1506.46419889258,"case",0
"Iowa","2021-02-14",2021,7,1218.99038690108,"case",0
"Iowa","2021-02-21",2021,8,1191.09877118416,"case",0
"Iowa","2021-02-28",2021,9,1108.37477456919,"case",0
"Iowa","2021-03-07",2021,10,1020.26262491799,"case",0
"Iowa","2021-03-14",2021,11,915.669065979519,"case",0
"Iowa","2021-03-21",2021,12,1053.22544349254,"case",0
"Iowa","2021-03-28",2021,13,1207.89713065003,"case",0
"Iowa","2021-04-04",2021,14,1203.77677832821,"case",0
"Iowa","2021-04-11",2021,15,1010.12021920274,"case",0
"Iowa","2021-04-18",2021,16,1055.12714456415,"case",0
"Iowa","2021-04-25",2021,17,817.414510613077,"case",0
"Iowa","2021-05-02",2021,18,767.01943221545,"case",0
"Iowa","2021-05-09",2021,19,631.681705952641,"case",0
"Iowa","2021-05-16",2021,20,425.981040040316,"case",0
"Iowa","2021-05-23",2021,21,308.392523779187,"case",0
"Iowa","2021-05-30",2021,22,186.049754839037,"case",0
"Iowa","2021-06-06",2021,23,181.612452338617,"case",0
"Iowa","2021-06-13",2021,24,181.929402517218,"case",0
"Iowa","2021-06-20",2021,25,144.846231620852,"case",0
"Iowa","2021-06-27",2021,26,162.912391801133,"case",0
"Iowa","2021-07-04",2021,27,206.334566269528,"case",0
"Iowa","2021-07-11",2021,28,283.670409848276,"case",0
"Iowa","2021-07-18",2021,29,442.145499148989,"case",0
"Iowa","2021-07-25",2021,30,683.978485421876,"case",0
"Iowa","2021-08-01",2021,31,1131.51213760709,"case",0
"Iowa","2021-08-08",2021,32,1544.18127014615,"case",0
"Iowa","2021-08-15",2021,33,1805.66516749232,"case",0
"Iowa","2021-08-22",2021,34,2254.14967021334,"case",0
"Iowa","2021-08-29",2021,35,2633.22208382064,"case",0
"Iowa","2021-09-05",2021,36,2777.11746490569,"case",0
"Iowa","2021-09-12",2021,37,3602.1387798052,"case",0
"Iowa","2021-09-19",2021,38,3855.06502232914,"case",0
"Iowa","2021-09-26",2021,39,3426.86533103861,"case",0
"Iowa","2021-10-03",2021,40,3125.12876101006,"case",0
"Iowa","2021-10-10",2021,41,2588.53210863784,"case",0
"Iowa","2021-10-17",2021,42,2189.17488360005,"case",0
"Iowa","2021-10-24",2021,43,2213.26309717376,"case",0
"Iowa","2021-10-31",2021,44,2422.4502150507,"case",0
"Iowa","2021-11-07",2021,45,2607.54911935393,"case",0
"Iowa","2021-11-14",2021,46,2926.71794920556,"case",0
"Iowa","2021-11-21",2021,47,3279.16654781035,"case",0
"Iowa","2021-11-28",2021,48,2967.28757206655,"case",0
"Iowa","2021-12-05",2021,49,4009.2149650123,"case",0.0126948283124139
"Iowa","2021-12-12",2021,50,3357.576322593,"case",0.107173339391195
"Iowa","2021-12-19",2021,51,2252.94702838622,"case",0.256852526832149
"Iowa","2021-12-26",2021,52,1802.78280442715,"case",0.461831209881355
"Iowa","2022-01-02",2022,1,1774.38605220618,"case",0.705289945160341
"Iowa","2022-01-09",2022,2,1090.79576572184,"case",0.899687041023784
"Iowa","2022-01-16",2022,3,243.321111386467,"case",0.980098119487165
"Iowa","2022-01-23",2022,4,102.089386315076,"case",0.990783737443672
"Iowa","2022-01-30",2022,5,63.9103804249605,"case",0.991128828685993
"Iowa","2022-02-06",2022,6,23.5939999764251,"case",0.994199273630046
"Iowa","2022-02-13",2022,7,5.70149896821772,"case",0.99771224362843
"Iowa","2022-02-20",2022,8,2.0201073695474,"case",0.998539174843356
"Iowa","2022-02-27",2022,9,6.65041735789571,"case",0.996931481091931
"Iowa","2022-03-06",2022,10,2.4283457863829,"case",0.995591714073508
"Iowa","2022-03-13",2022,11,1.25084695669892,"case",0.996073124668983
"Iowa","2022-03-20",2022,12,0.632985848004727,"case",0.997210733715832
