"state","date","year","week","value","data.type","perc"
"California","2020-01-19",2020,4,0,"case",0
"California","2020-01-26",2020,5,0.0506172482373366,"case",0
"California","2020-02-02",2020,6,0.0759258723560049,"case",0
"California","2020-02-09",2020,7,0.0253086241186683,"case",0
"California","2020-02-16",2020,8,0.0506172482373366,"case",0
"California","2020-02-23",2020,9,0.480863858254698,"case",0
"California","2020-03-01",2020,10,1.82222093654412,"case",0
"California","2020-03-08",2020,11,7.11172337734579,"case",0
"California","2020-03-15",2020,12,29.4339298500112,"case",0
"California","2020-03-22",2020,13,101.791286205284,"case",0
"California","2020-03-29",2020,14,208.28997649664,"case",0
"California","2020-04-05",2020,15,218.286883023514,"case",0
"California","2020-04-12",2020,16,212.794911589763,"case",0
"California","2020-04-19",2020,17,297.654728259658,"case",0
"California","2020-04-26",2020,18,282.520171036694,"case",0
"California","2020-05-03",2020,19,330.809025855113,"case",0
"California","2020-05-10",2020,20,306.462129452954,"case",0
"California","2020-05-17",2020,21,351.334320015353,"case",0
"California","2020-05-24",2020,22,437.459567891181,"case",0
"California","2020-05-31",2020,23,482.053363588275,"case",0
"California","2020-06-07",2020,24,538.744681614092,"case",0
"California","2020-06-14",2020,25,618.03660097788,"case",0
"California","2020-06-21",2020,26,926.270334119141,"case",0
"California","2020-06-28",2020,27,1359.65521352722,"case",0
"California","2020-07-05",2020,28,1388.27926740543,"case",0
"California","2020-07-12",2020,29,1598.59393383156,"case",0
"California","2020-07-19",2020,30,1774.96973531456,"case",0
"California","2020-07-26",2020,31,1421.83850298678,"case",0
"California","2020-08-02",2020,32,1180.67262375999,"case",0
"California","2020-08-09",2020,33,1665.8895653631,"case",0
"California","2020-08-16",2020,34,1096.97700379956,"case",0
"California","2020-08-23",2020,35,940.848101611494,"case",0
"California","2020-08-30",2020,36,875.020370278838,"case",0
"California","2020-09-06",2020,37,594.955135781654,"case",0
"California","2020-09-13",2020,38,619.93474778678,"case",0
"California","2020-09-20",2020,39,610.899568976415,"case",0
"California","2020-09-27",2020,40,563.876145363929,"case",0
"California","2020-10-04",2020,41,577.239098898586,"case",0
"California","2020-10-11",2020,42,555.650842525362,"case",0
"California","2020-10-18",2020,43,769.053161093973,"case",0
"California","2020-10-25",2020,44,724.256896403931,"case",0
"California","2020-11-01",2020,45,950.566613273062,"case",0
"California","2020-11-08",2020,46,1372.30952558655,"case",0
"California","2020-11-15",2020,47,2096.1867926287,"case",0
"California","2020-11-22",2020,48,2440.43469789083,"case",0
"California","2020-11-29",2020,49,3464.67471597333,"case",0
"California","2020-12-06",2020,50,5358.51905877328,"case",0
"California","2020-12-13",2020,51,7392.92749992831,"case",0
"California","2020-12-20",2020,52,7155.20359358166,"case",0
"California","2020-12-27",2020,53,6789.19027157748,"case",0
"California","2021-01-03",2021,1,7325.45470802794,"case",0
"California","2021-01-10",2021,2,7288.09917882879,"case",0
"California","2021-01-17",2021,3,4782.49477383239,"case",0
"California","2021-01-24",2021,4,3687.82085482763,"case",0
"California","2021-01-31",2021,5,2461.74455939875,"case",0
"California","2021-02-07",2021,6,1827.71290797787,"case",0
"California","2021-02-14",2021,7,1210.38494847531,"case",0
"California","2021-02-21",2021,8,978.886963661852,"case",0
"California","2021-02-28",2021,9,784.213026941056,"case",0
"California","2021-03-07",2021,10,611.00080347289,"case",0
"California","2021-03-14",2021,11,496.378044839441,"case",0
"California","2021-03-21",2021,12,458.136713796133,"case",0
"California","2021-03-28",2021,13,491.26570276747,"case",0
"California","2021-04-04",2021,14,469.652137770127,"case",0
"California","2021-04-11",2021,15,502.603966372634,"case",0
"California","2021-04-18",2021,16,349.005926596436,"case",0
"California","2021-04-25",2021,17,334.8584057141,"case",0
"California","2021-05-02",2021,18,340.881858254343,"case",0
"California","2021-05-09",2021,19,278.470791177707,"case",0
"California","2021-05-16",2021,20,213.275775448018,"case",0
"California","2021-05-23",2021,21,309.144843609533,"case",0
"California","2021-05-30",2021,22,159.64680094056,"case",0
"California","2021-06-06",2021,23,167.290005424397,"case",0
"California","2021-06-13",2021,24,158.836924968762,"case",0
"California","2021-06-20",2021,25,179.438145001358,"case",0
"California","2021-06-27",2021,26,1346.92497559553,"case",0
"California","2021-07-04",2021,27,959.627100707546,"case",0
"California","2021-07-11",2021,28,657.518054603002,"case",0
"California","2021-07-18",2021,29,1156.47757910255,"case",0
"California","2021-07-25",2021,30,1505.86313506076,"case",0
"California","2021-08-01",2021,31,1974.88255722792,"case",0
"California","2021-08-08",2021,32,2346.21069029703,"case",0
"California","2021-08-15",2021,33,2736.46967420689,"case",0
"California","2021-08-22",2021,34,2379.08659302718,"case",0
"California","2021-08-29",2021,35,2471.94393491857,"case",0
"California","2021-09-05",2021,36,1717.82286205461,"case",0
"California","2021-09-12",2021,37,1810.99576128811,"case",7.72983976066645e-05
"California","2021-09-19",2021,38,1234.02787208513,"case",0.000139759872801873
"California","2021-09-26",2021,39,1321.46449973215,"case",0
"California","2021-10-03",2021,40,1076.27454927049,"case",0
"California","2021-10-10",2021,41,973.04067149044,"case",0
"California","2021-10-17",2021,42,982.058328836242,"case",4.36106691162619e-05
"California","2021-10-24",2021,43,1223.86849308143,"case",0.000748753537474251
"California","2021-10-31",2021,44,1112.66088820318,"case",0.00125615897539925
"California","2021-11-07",2021,45,1148.54967015573,"case",0.000225795431579447
"California","2021-11-14",2021,46,834.172250951307,"case",0
"California","2021-11-21",2021,47,601.130440066609,"case",0
"California","2021-11-28",2021,48,1188.24205940174,"case",0.00309824127185187
"California","2021-12-05",2021,49,1100.12061581789,"case",0.0841084892732029
"California","2021-12-12",2021,50,894.583757472527,"case",0.264401212906177
"California","2021-12-19",2021,51,982.999378440491,"case",0.549727676213749
"California","2021-12-26",2021,52,1001.52030766393,"case",0.823344283528062
"California","2022-01-02",2022,1,362.309391155559,"case",0.972577432991917
"California","2022-01-09",2022,2,0.00083417856661414,"case",0.999999960609344
"California","2022-01-16",2022,3,0.00172044911225153,"case",0.999999913570746
"California","2022-01-23",2022,4,333.658617083497,"case",0.978367798655371
"California","2022-01-30",2022,5,118.442209918619,"case",0.986397335774153
"California","2022-02-06",2022,6,0.000239118566865562,"case",0.9999999479469
"California","2022-02-13",2022,7,6.91390081445012e-05,"case",0.999999970639627
"California","2022-02-20",2022,8,0.578493422624316,"case",0.99967356600613
"California","2022-02-27",2022,9,5.20907582539809,"case",0.995316368969461
"California","2022-03-06",2022,10,4.57524687454746,"case",0.99441404768448
"California","2022-03-13",2022,11,3.62199317552756,"case",0.995054495747601
"California","2022-03-20",2022,12,2.88385910677665,"case",0.995325606755239
"California","2022-03-27",2022,13,2.9780096337891,"case",0.993992250549044
"California","2022-04-03",2022,14,4.50441958476106,"case",0.992527201951604
"California","2022-04-10",2022,15,5.03193143355708,"case",0.992474819388993
"California","2022-04-17",2022,16,5.93795886583914,"case",0.992957890720297
"California","2022-04-24",2022,17,8.01275699180973,"case",0.99283365759512
"California","2022-05-01",2022,18,10.4535752514647,"case",0.992318747392127
"California","2022-05-08",2022,19,12.5080497214506,"case",0.99196963392225
"California","2022-05-15",2022,20,19.0215997853929,"case",0.992342790996422
"California","2022-05-22",2022,21,17.1550065715547,"case",0.993720284924757
"California","2022-05-29",2022,22,12.3839444760848,"case",0.995286552014115
"California","2022-06-05",2022,23,12.2913121885607,"case",0.996222977802826
"California","2022-06-12",2022,24,8.48511582826584,"case",0.996796374758368
"California","2022-06-19",2022,25,8.51158758646005,"case",0.99742569964636
"California","2022-06-26",2022,26,6.48485403951184,"case",0.998053059495835
"California","2022-07-03",2022,27,4.67491391519699,"case",0.998501348901683
"California","2022-07-10",2022,28,5.54050635233935,"case",0.99859346245879
"California","2022-07-17",2022,29,6.33871088490156,"case",0.998251355814697
"California","2022-07-24",2022,30,6.77369704330715,"case",0.997793228827539
"California","2022-07-31",2022,31,6.66228786114374,"case",0.997551694534415
"California","2022-08-07",2022,32,5.70829795867962,"case",0.997520774477672
"California","2022-08-14",2022,33,4.8946611151419,"case",0.997614655745197
"California","2022-08-21",2022,34,4.22869452730869,"case",0.997766779101795
"California","2022-08-28",2022,35,3.31997996225219,"case",0.997915398731502
"California","2022-09-04",2022,36,2.34937704193147,"case",0.997998768818353
"California","2022-09-11",2022,37,1.69198935184977,"case",0.997954839224696
"California","2022-09-18",2022,38,1.96532227989327,"case",0.997720342526127
"California","2022-09-25",2022,39,2.30002593199527,"case",0.997272207421936
"California","2022-10-02",2022,40,2.22636678270451,"case",0.996749364392949
"California","2022-10-09",2022,41,2.48200428685542,"case",0.996331244365374
"California","2022-10-16",2022,42,2.04282536920722,"case",0.996197278265421
"California","2022-10-23",2022,43,2.1401843584774,"case",0.996409348153655
"California","2022-10-30",2022,44,2.00988525257646,"case",0.996559140628067
"California","2022-11-06",2022,45,2.42705613449698,"case",0.996307766402812
"California","2022-11-13",2022,46,3.71073300212051,"case",0.996064228119259
"California","2022-11-20",2022,47,3.89690617599394,"case",0.996268800110598
"California","2022-11-27",2022,48,4.1964550940284,"case",0.996738951550078
"California","2022-12-04",2022,49,5.75678076135944,"case",0.997136450320959
"California","2022-12-11",2022,50,4.96565676299211,"case",0.997123064306503
"California","2022-12-18",2022,51,7.36010216949274,"case",0.996543072829435
"California","2022-12-25",2022,52,5.49555498577101,"case",0.995970800970338
"California","2023-01-01",2023,1,5.65734468096609,"case",0.995950612937535
"California","2023-01-08",2023,2,4.35882548685448,"case",0.99617698369246
"California","2023-01-15",2023,3,2.75892986138301,"case",0.996226279920922
"California","2023-01-22",2023,4,2.46678374061552,"case",0.99605232445314
"California","2023-01-29",2023,5,2.80264519670608,"case",0.995703304155429
"California","2023-02-05",2023,6,3.1710418586663,"case",0.995227405894109
"California","2023-02-12",2023,7,3.58903996910538,"case",0.994771368349856
"California","2023-02-19",2023,8,3.32234808085285,"case",0.994876137460801
"California","2023-02-26",2023,9,2.54599971668772,"case",0.995968173277075
"California","2023-03-05",2023,10,1.38742467253501,"case",0.997621785039395
"California","2023-03-12",2023,11,0.406110758627114,"case",0.999198244286121
"California","2023-03-19",2023,12,4.13203745298815e-09,"case",0.999999999989846
"Florida","2020-01-19",2020,4,0,"case",0
"Florida","2020-01-26",2020,5,0,"case",0
"Florida","2020-02-02",2020,6,0,"case",0
"Florida","2020-02-09",2020,7,0,"case",0
"Florida","2020-02-16",2020,8,0,"case",0
"Florida","2020-02-23",2020,9,0,"case",0
"Florida","2020-03-01",2020,10,0.465598400799861,"case",0
"Florida","2020-03-08",2020,11,2.70047072463919,"case",0
"Florida","2020-03-15",2020,12,32.3125290155103,"case",0
"Florida","2020-03-22",2020,13,152.436916421874,"case",0
"Florida","2020-03-29",2020,14,349.152240759816,"case",0
"Florida","2020-04-05",2020,15,346.451770035176,"case",0
"Florida","2020-04-12",2020,16,302.918319560389,"case",0
"Florida","2020-04-19",2020,17,248.955464907686,"case",0
"Florida","2020-04-26",2020,18,215.292700529856,"case",0
"Florida","2020-05-03",2020,19,211.288554282977,"case",0
"Florida","2020-05-10",2020,20,223.952830784733,"case",0
"Florida","2020-05-17",2020,21,247.512109865206,"case",0
"Florida","2020-05-24",2020,22,246.627472903686,"case",0
"Florida","2020-05-31",2020,23,341.469867146618,"case",0
"Florida","2020-06-07",2020,24,502.56691382337,"case",0
"Florida","2020-06-14",2020,25,942.603962419318,"case",0
"Florida","2020-06-21",2020,26,1804.1006834193,"case",0
"Florida","2020-06-28",2020,27,2677.51672347976,"case",0
"Florida","2020-07-05",2020,28,3001.20073171582,"case",0
"Florida","2020-07-12",2020,29,3867.16719736348,"case",0
"Florida","2020-07-19",2020,30,3582.40721543429,"case",0
"Florida","2020-07-26",2020,31,3050.46104252045,"case",0
"Florida","2020-08-02",2020,32,2167.31399588327,"case",0
"Florida","2020-08-09",2020,33,2004.8667138442,"case",0
"Florida","2020-08-16",2020,34,1301.81312863641,"case",0
"Florida","2020-08-23",2020,35,996.659936752182,"case",0
"Florida","2020-08-30",2020,36,1157.66386374877,"case",0
"Florida","2020-09-06",2020,37,824.295408776074,"case",0
"Florida","2020-09-13",2020,38,915.459575652686,"case",0
"Florida","2020-09-20",2020,39,812.422649555677,"case",0
"Florida","2020-09-27",2020,40,740.720495832499,"case",0
"Florida","2020-10-04",2020,41,667.2025083462,"case",0
"Florida","2020-10-11",2020,42,1096.94983228447,"case",0
"Florida","2020-10-18",2020,43,1106.72739870127,"case",0
"Florida","2020-10-25",2020,44,1224.33755474331,"case",0
"Florida","2020-11-01",2020,45,1607.71127796192,"case",0
"Florida","2020-11-08",2020,46,1770.15856000099,"case",0
"Florida","2020-11-15",2020,47,2641.38628757769,"case",0
"Florida","2020-11-22",2020,48,2489.55464907686,"case",0
"Florida","2020-11-29",2020,49,2995.70667058638,"case",0
"Florida","2020-12-06",2020,50,3135.10683178586,"case",0
"Florida","2020-12-13",2020,51,3547.4873353743,"case",0
"Florida","2020-12-20",2020,52,3325.44345803285,"case",0
"Florida","2020-12-27",2020,53,4201.79276801834,"case",0
"Florida","2021-01-03",2021,1,5115.25027054759,"case",0
"Florida","2021-01-10",2021,2,4445.95256939779,"case",0
"Florida","2021-01-17",2021,3,3712.12292989713,"case",0
"Florida","2021-01-24",2021,4,3430.29621789297,"case",0
"Florida","2021-01-31",2021,5,2689.7619614208,"case",0
"Florida","2021-02-07",2021,6,2354.90359156554,"case",0
"Florida","2021-02-14",2021,7,1944.80452014102,"case",0
"Florida","2021-02-21",2021,8,1861.22960719744,"case",0
"Florida","2021-02-28",2021,9,1732.72444857668,"case",0
"Florida","2021-03-07",2021,10,1499.78556865651,"case",0
"Florida","2021-03-14",2021,11,1455.13468201981,"case",0
"Florida","2021-03-21",2021,12,1615.62645077552,"case",0
"Florida","2021-03-28",2021,13,1767.87712783707,"case",0
"Florida","2021-04-04",2021,14,1940.6606943739,"case",0
"Florida","2021-04-11",2021,15,2018.55530682772,"case",0
"Florida","2021-04-18",2021,16,1948.3430679871,"case",0
"Florida","2021-04-25",2021,17,1630.71183896143,"case",0
"Florida","2021-05-02",2021,18,1286.82086013066,"case",0
"Florida","2021-05-09",2021,19,1068.40865031544,"case",0
"Florida","2021-05-16",2021,20,872.717642459259,"case",0
"Florida","2021-05-23",2021,21,584.419112683985,"case",0
"Florida","2021-05-30",2021,22,0,"case",0
"Florida","2021-06-06",2021,23,533.29640827616,"case",0
"Florida","2021-06-13",2021,24,470.021585607459,"case",0
"Florida","2021-06-20",2021,25,514.393113203686,"case",0
"Florida","2021-06-27",2021,26,730.244531814502,"case",0
"Florida","2021-07-04",2021,27,1105.65652237943,"case",0
"Florida","2021-07-11",2021,28,2116.09817179529,"case",0
"Florida","2021-07-18",2021,29,3406.59725929226,"case",0
"Florida","2021-07-25",2021,30,5155.29173301638,"case",0
"Florida","2021-08-01",2021,31,6273.9850106182,"case",0
"Florida","2021-08-08",2021,32,7074.44178127333,"case",0
"Florida","2021-08-15",2021,33,7598.42622153349,"case",0
"Florida","2021-08-22",2021,34,7453.85791808513,"case",0
"Florida","2021-08-29",2021,35,5039.35773121721,"case",0
"Florida","2021-09-05",2021,36,5086.383169698,"case",0
"Florida","2021-09-12",2021,37,3575.51635910245,"case",0
"Florida","2021-09-19",2021,38,2390.28907002633,"case",0
"Florida","2021-09-26",2021,39,1617.25604517832,"case",0
"Florida","2021-10-03",2021,40,1109.00883086519,"case",0
"Florida","2021-10-10",2021,41,847.389089455747,"case",0
"Florida","2021-10-17",2021,42,562.442868166232,"case",0
"Florida","2021-10-24",2021,43,643.317310385168,"case",0
"Florida","2021-10-31",2021,44,480.125070904816,"case",0
"Florida","2021-11-07",2021,45,476.493403378578,"case",0
"Florida","2021-11-14",2021,46,468.34543136458,"case",0
"Florida","2021-11-21",2021,47,214.377802879824,"case",0.0375522431248517
"Florida","2021-11-28",2021,48,591.718177856614,"case",0.168927059761733
"Florida","2021-12-05",2021,49,416.507823120337,"case",0.341747940881448
"Florida","2021-12-12",2021,50,750.367627317517,"case",0.538667242433169
"Florida","2021-12-19",2021,51,1423.22535273974,"case",0.736633267411568
"Florida","2021-12-26",2021,52,1445.85854433689,"case",0.897233859551886
"Florida","2022-01-02",2022,1,254.743996648299,"case",0.988276193658804
"Florida","2022-01-09",2022,2,0.00418349376572185,"case",0.999999780227573
"Florida","2022-01-16",2022,3,0.000753950290045277,"case",0.9999999381705
"Florida","2022-01-23",2022,4,0.00557971506911268,"case",0.999999394079043
"Florida","2022-01-30",2022,5,4.77302125228694,"case",0.999199130527003
"Florida","2022-02-06",2022,6,4.97559544825143e-06,"case",0.99999999904729
"Florida","2022-02-13",2022,7,0.127712843283408,"case",0.99992950623578
"Florida","2022-02-20",2022,8,1.74756158261939,"case",0.998343250140684
"Florida","2022-02-27",2022,9,1.43348148916671,"case",0.997620347934867
"Florida","2022-03-06",2022,10,0.922113362677465,"case",0.997657055685819
"Florida","2022-03-13",2022,11,0.849816706413713,"case",0.998043714928343
"Florida","2022-03-20",2022,12,0.562209389250228,"case",0.998370667197241
"Florida","2022-03-27",2022,13,0.933704880686154,"case",0.998286872726551
"Florida","2022-04-03",2022,14,1.26515252962772,"case",0.997675766547239
"Florida","2022-04-10",2022,15,2.14517351454114,"case",0.996596729755896
"Florida","2022-04-17",2022,16,4.27872985973607,"case",0.995578452914672
"Florida","2022-04-24",2022,17,6.01433891687845,"case",0.995121813085892
"Florida","2022-05-01",2022,18,8.68932594927934,"case",0.995147123867023
"Florida","2022-05-08",2022,19,7.2081421905793,"case",0.995429557989317
"Florida","2022-05-15",2022,20,13.7924953679359,"case",0.995744288184027
"Florida","2022-05-22",2022,21,10.8489865419111,"case",0.995948257148208
"Florida","2022-05-29",2022,22,14.5745278214998,"case",0.996225487442129
"Florida","2022-06-05",2022,23,11.1670239332543,"case",0.996757440438153
"Florida","2022-06-12",2022,24,7.73987927883012,"case",0.997388252893801
"Florida","2022-06-19",2022,25,8.22921437715097,"case",0.997918664820487
"Florida","2022-06-26",2022,26,4.97899806867787,"case",0.998313153860043
"Florida","2022-07-03",2022,27,4.49535846384106,"case",0.998577132061909
"Florida","2022-07-10",2022,28,4.67575305838766,"case",0.998716011475522
"Florida","2022-07-17",2022,29,4.41160328064382,"case",0.998754354704993
"Florida","2022-07-24",2022,30,4.12301054360802,"case",0.998793326573136
"Florida","2022-07-31",2022,31,3.29166736242151,"case",0.998924522850469
"Florida","2022-08-07",2022,32,2.20822259906163,"case",0.999124660879626
"Florida","2022-08-14",2022,33,1.40055607746251,"case",0.999337690451242
"Florida","2022-08-21",2022,34,1.03553193510925,"case",0.999491369575837
"Florida","2022-08-28",2022,35,0.887863495311514,"case",0.999509408318904
"Florida","2022-09-04",2022,36,0.9179352166787,"case",0.999315516745934
"Florida","2022-09-11",2022,37,1.20781928132924,"case",0.998869466361548
"Florida","2022-09-18",2022,38,1.40313339059942,"case",0.998275274426875
"Florida","2022-09-25",2022,39,1.28099147497074,"case",0.997677264837597
"Florida","2022-10-02",2022,40,1.38267503753533,"case",0.997236742271085
"Florida","2022-10-09",2022,41,1.32839333269809,"case",0.997119256600137
"Florida","2022-10-16",2022,42,1.18612957278461,"case",0.997490357697548
"Florida","2022-10-23",2022,43,0,"case",0.99839157546544
"Florida","2022-10-30",2022,44,0.6810256246983,"case",0.99936835992324
"Florida","2022-11-06",2022,45,0,"case",0.999938003856311
"Florida","2022-11-13",2022,46,0,"case",1
"Florida","2022-11-20",2022,47,0,"case",0.999584546921446
"Florida","2022-11-27",2022,48,1.67970154998894,"case",0.998833693646413
"Florida","2022-12-04",2022,49,0,"case",0.99792433229585
"Florida","2022-12-11",2022,50,5.88017623704451,"case",0.997032103994245
"Florida","2022-12-18",2022,51,0,"case",0.996339560908406
"Florida","2022-12-25",2022,52,0,"case",0.996056899374427
"Florida","2023-01-01",2023,1,14.1388734566506,"case",0.996239321780106
"Florida","2023-01-08",2023,2,0,"case",0.996294410550766
"Florida","2023-01-15",2023,3,10.0927025660433,"case",0.995685513886137
"Florida","2023-01-22",2023,4,0,"case",0.99474666304603
"Florida","2023-01-29",2023,5,11.0923448366279,"case",0.994029560055274
"Florida","2023-02-05",2023,6,0,"case",0.994085906938702
"Florida","2023-02-12",2023,7,7.34686444609994,"case",0.995225452438864
"Florida","2023-02-19",2023,8,0,"case",0.996790132169192
"Florida","2023-02-26",2023,9,5.23870045751033,"case",0.99804945165647
"Florida","2023-03-05",2023,10,0,"case",0.998951009210028
"Florida","2023-03-12",2023,11,0.213463004985982,"case",0.99961192633483
"Florida","2023-03-19",2023,12,0,"case",0.999999999999995
"Iowa","2020-01-19",2020,4,0,"case",0
"Iowa","2020-01-26",2020,5,0,"case",0
"Iowa","2020-02-02",2020,6,0,"case",0
"Iowa","2020-02-09",2020,7,0,"case",0
"Iowa","2020-02-16",2020,8,0,"case",0
"Iowa","2020-02-23",2020,9,0,"case",0
"Iowa","2020-03-01",2020,10,0,"case",0
"Iowa","2020-03-08",2020,11,4.75425267902138,"case",0
"Iowa","2020-03-15",2020,12,15.8475089300713,"case",0
"Iowa","2020-03-22",2020,13,72.8985410783279,"case",0
"Iowa","2020-03-29",2020,14,154.671687157496,"case",0
"Iowa","2020-04-05",2020,15,229.471929307432,"case",0
"Iowa","2020-04-12",2020,16,317.90102913723,"case",0
"Iowa","2020-04-19",2020,17,822.802663649301,"case",0
"Iowa","2020-04-26",2020,18,1119.46803082024,"case",0
"Iowa","2020-05-03",2020,19,960.35904116232,"case",0
"Iowa","2020-05-10",2020,20,842.136624543988,"case",0
"Iowa","2020-05-17",2020,21,814.561959005664,"case",0
"Iowa","2020-05-24",2020,22,772.724535430276,"case",0
"Iowa","2020-05-31",2020,23,694.437841315724,"case",0
"Iowa","2020-06-07",2020,24,717.892154532229,"case",0
"Iowa","2020-06-14",2020,25,557.832314338509,"case",0
"Iowa","2020-06-21",2020,26,840.234923472379,"case",0
"Iowa","2020-06-28",2020,27,939.440329374626,"case",0
"Iowa","2020-07-05",2020,28,1118.20023010583,"case",0
"Iowa","2020-07-12",2020,29,1147.04269635856,"case",0
"Iowa","2020-07-19",2020,30,1132.14603796429,"case",0
"Iowa","2020-07-26",2020,31,1079.84925849506,"case",0
"Iowa","2020-08-02",2020,32,956.555639019103,"case",0
"Iowa","2020-08-09",2020,33,1189.83097046975,"case",0
"Iowa","2020-08-16",2020,34,1245.9311520822,"case",0
"Iowa","2020-08-23",2020,35,2484.88940023518,"case",0
"Iowa","2020-08-30",2020,36,1855.42634553275,"case",0
"Iowa","2020-09-06",2020,37,1430.71310620684,"case",0
"Iowa","2020-09-13",2020,38,1768.89894677456,"case",0
"Iowa","2020-09-20",2020,39,1940.68594357653,"case",0
"Iowa","2020-09-27",2020,40,2026.57944197752,"case",0
"Iowa","2020-10-04",2020,41,2154.31036395389,"case",0
"Iowa","2020-10-11",2020,42,2408.50440719223,"case",0
"Iowa","2020-10-18",2020,43,2616.10677417617,"case",0
"Iowa","2020-10-25",2020,44,4388.49217291534,"case",0
"Iowa","2020-11-01",2020,45,6922.50885083374,"case",0
"Iowa","2020-11-08",2020,46,10433.3659792017,"case",0
"Iowa","2020-11-15",2020,47,8128.50428041216,"case",0
"Iowa","2020-11-22",2020,48,5698.13031089643,"case",0
"Iowa","2020-11-29",2020,49,5135.8606940575,"case",0
"Iowa","2020-12-06",2020,50,3684.22887606297,"case",0
"Iowa","2020-12-13",2020,51,3787.55463428704,"case",0
"Iowa","2020-12-20",2020,52,2482.98769916357,"case",0
"Iowa","2020-12-27",2020,53,2884.88052563018,"case",0
"Iowa","2021-01-03",2021,1,3890.8803925111,"case",0
"Iowa","2021-01-10",2021,2,2718.48168186443,"case",0
"Iowa","2021-01-17",2021,3,2496.61655684343,"case",0
"Iowa","2021-01-24",2021,4,2055.42190823025,"case",0
"Iowa","2021-01-31",2021,5,1646.87312801301,"case",0
"Iowa","2021-02-07",2021,6,1500.12519532055,"case",0
"Iowa","2021-02-14",2021,7,1009.80326902414,"case",0
"Iowa","2021-02-21",2021,8,1282.06347244277,"case",0
"Iowa","2021-02-28",2021,9,1027.23552884722,"case",0
"Iowa","2021-03-07",2021,10,1012.33887045295,"case",0
"Iowa","2021-03-14",2021,11,931.51657490959,"case",0
"Iowa","2021-03-21",2021,12,1239.27519833157,"case",0
"Iowa","2021-03-28",2021,13,1157.81900243101,"case",0
"Iowa","2021-04-04",2021,14,1046.56948974191,"case",0
"Iowa","2021-04-11",2021,15,1031.98978152624,"case",0
"Iowa","2021-04-18",2021,16,940.39117991043,"case",0
"Iowa","2021-04-25",2021,17,791.107645789158,"case",0
"Iowa","2021-05-02",2021,18,740.078667034329,"case",0
"Iowa","2021-05-09",2021,19,528.355947728577,"case",0
"Iowa","2021-05-16",2021,20,407.914879860035,"case",0
"Iowa","2021-05-23",2021,21,257.99744538156,"case",0
"Iowa","2021-05-30",2021,22,198.093861625891,"case",0
"Iowa","2021-06-06",2021,23,180.344651624211,"case",0
"Iowa","2021-06-13",2021,24,166.081893587147,"case",0
"Iowa","2021-06-20",2021,25,152.136085728684,"case",0
"Iowa","2021-06-27",2021,26,187.317555553443,"case",0
"Iowa","2021-07-04",2021,27,174.639548409386,"case",0
"Iowa","2021-07-11",2021,28,334.382438424504,"case",0
"Iowa","2021-07-18",2021,29,498.879581118644,"case",0
"Iowa","2021-07-25",2021,30,791.42459596776,"case",0
"Iowa","2021-08-01",2021,31,1331.19075012599,"case",0
"Iowa","2021-08-08",2021,32,1656.38163337105,"case",0
"Iowa","2021-08-15",2021,33,1883.95186160687,"case",0
"Iowa","2021-08-22",2021,34,2395.50944986957,"case",0
"Iowa","2021-08-29",2021,35,2805.64298097982,"case",0
"Iowa","2021-09-05",2021,36,3039.86916296627,"case",0
"Iowa","2021-09-12",2021,37,4142.85578449923,"case",0
"Iowa","2021-09-19",2021,38,3622.42359123569,"case",0
"Iowa","2021-09-26",2021,39,3141.29322011873,"case",0
"Iowa","2021-10-03",2021,40,2921.64674634794,"case",0
"Iowa","2021-10-10",2021,41,2387.90264558314,"case",0
"Iowa","2021-10-17",2021,42,2162.23411841893,"case",0
"Iowa","2021-10-24",2021,43,2211.99529645935,"case",0
"Iowa","2021-10-31",2021,44,2622.7627279268,"case",0
"Iowa","2021-11-07",2021,45,2902.31278545325,"case",0
"Iowa","2021-11-14",2021,46,3192.63914905216,"case",0
"Iowa","2021-11-21",2021,47,2117.54414323612,"case",0
"Iowa","2021-11-28",2021,48,4533.97230489339,"case",0
"Iowa","2021-12-05",2021,49,3649.97528503774,"case",0.0126948283124139
"Iowa","2021-12-12",2021,50,3039.78801999948,"case",0.107173339391195
"Iowa","2021-12-19",2021,51,1631.3550568325,"case",0.256852526832149
"Iowa","2021-12-26",2021,52,1969.43232660761,"case",0.461831209881355
"Iowa","2022-01-02",2022,1,3035.67973840011,"case",0.705289945160341
"Iowa","2022-01-09",2022,2,1189.42140595937,"case",0.899687041023784
"Iowa","2022-01-16",2022,3,233.095998057347,"case",0.980098119487165
"Iowa","2022-01-23",2022,4,87.4137996932289,"case",0.990783737443672
"Iowa","2022-01-30",2022,5,48.9576570153723,"case",0.991128828685993
"Iowa","2022-02-06",2022,6,18.1390480610466,"case",0.994199273630046
"Iowa","2022-02-13",2022,7,4.32452497093354,"case",0.99771224362843
"Iowa","2022-02-20",2022,8,1.53672618829425,"case",0.998539174843356
"Iowa","2022-02-27",2022,9,6.51425789166211,"case",0.996931481091931
"Iowa","2022-03-06",2022,10,1.71996183143691,"case",0.995591714073508
"Iowa","2022-03-13",2022,11,0.962094226396286,"case",0.996073124668983
"Iowa","2022-03-20",2022,12,0.656855426071943,"case",0.997210733715832
"Iowa","2022-03-27",2022,13,0.553920756058847,"case",0.997682150185917
"Iowa","2022-04-03",2022,14,0.517859691043696,"case",0.997572238372331
"Iowa","2022-04-10",2022,15,0.873024040449104,"case",0.997401460415755
